 0 	 0 	 -9.995000 	 -0.032300 	 0.000000 	 0.000000  
 100 	 0 	 -9.995000 	 -0.027800 	 0.000000 	 0.000000  
 200 	 0 	 -9.995000 	 -0.018900 	 0.000000 	 0.000000  
 300 	 0 	 -9.995000 	 -0.018900 	 0.000000 	 0.000000  
 400 	 0 	 -9.995000 	 -0.027800 	 0.000000 	 0.000000  
 500 	 0 	 -9.995000 	 -0.032300 	 0.000000 	 0.000000  
 600 	 0 	 -9.995000 	 -0.028900 	 0.000000 	 0.000000  
 700 	 0 	 -9.995000 	 -0.027800 	 0.000000 	 0.000000  
 800 	 0 	 -9.995000 	 -0.018900 	 0.000000 	 0.000000  
 900 	 0 	 -9.995000 	 -0.011400 	 0.000000 	 0.000000  
 1000 	 0 	 -9.995000 	 -0.007800 	 0.000000 	 0.000000  
 1100 	 0 	 -9.995000 	 -0.008900 	 0.000000 	 0.000000  
 1200 	 0 	 -9.995000 	 -0.007800 	 0.000000 	 0.000000  
 1300 	 0 	 -9.995000 	 -0.008900 	 0.000000 	 0.000000  
 1400 	 0 	 -9.995000 	 -0.005300 	 0.000000 	 0.000000  
 1500 	 0 	 -9.995000 	 -0.007800 	 0.000000 	 0.000000  
 1600 	 0 	 -9.995000 	 0.010000 	 0.000000 	 0.000000  
 1700 	 0 	 -9.990000 	 0.020900 	 0.000000 	 0.000000  
 1800 	 0 	 -9.995000 	 0.024500 	 0.000000 	 0.000000  
 1900 	 0 	 -9.995000 	 0.038400 	 0.000000 	 0.000000  
 2000 	 0 	 -9.995000 	 0.040900 	 0.000000 	 0.000000  
 2000 	 28 	 -9.995000 	 -0.019800 	 0.000000 	 0.000000  
 1900 	 28 	 -9.995000 	 -0.021400 	 0.000000 	 0.000000  
 1800 	 28 	 -9.995000 	 -0.026400 	 0.000000 	 0.000000  
 1700 	 28 	 -9.995000 	 -0.017300 	 0.000000 	 0.000000  
 1600 	 28 	 -9.995000 	 -0.019800 	 0.000000 	 0.000000  
 1500 	 28 	 -9.995000 	 -0.029800 	 0.000000 	 0.000000  
 1400 	 28 	 -9.995000 	 -0.023900 	 0.000000 	 0.000000  
 1300 	 28 	 -9.995000 	 -0.022300 	 0.000000 	 0.000000  
 1200 	 28 	 -9.995000 	 -0.018900 	 0.000000 	 0.000000  
 1100 	 28 	 -9.995000 	 -0.020800 	 0.000000 	 0.000000  
 1000 	 28 	 -9.995000 	 -0.023900 	 0.000000 	 0.000000  
 900 	 28 	 -9.995000 	 -0.019800 	 0.000000 	 0.000000  
 800 	 28 	 -9.995000 	 -0.019800 	 0.000000 	 0.000000  
 700 	 28 	 -9.995000 	 -0.023900 	 0.000000 	 0.000000  
 600 	 28 	 -9.995000 	 -0.021400 	 0.000000 	 0.000000  
 500 	 28 	 -9.995000 	 -0.022300 	 0.000000 	 0.000000  
 400 	 28 	 -9.995000 	 -0.012300 	 0.000000 	 0.000000  
 300 	 28 	 -9.995000 	 0.002500 	 0.000000 	 0.000000  
 200 	 28 	 -9.995000 	 0.010900 	 0.000000 	 0.000000  
 100 	 28 	 -9.995000 	 0.010000 	 0.000000 	 0.000000  
 0 	 28 	 -9.995000 	 0.015900 	 0.000000 	 0.000000  
 0 	 40 	 -9.995000 	 -0.031400 	 0.000000 	 0.000000  
 100 	 40 	 -9.995000 	 -0.019800 	 0.000000 	 0.000000  
 200 	 40 	 -9.995000 	 -0.002300 	 0.000000 	 0.000000  
 300 	 40 	 -9.995000 	 -0.009800 	 0.000000 	 0.000000  
 400 	 40 	 -9.995000 	 -0.028900 	 0.000000 	 0.000000  
 500 	 40 	 -9.995000 	 -0.033900 	 0.000000 	 0.000000  
 600 	 40 	 -9.995000 	 -0.027800 	 0.000000 	 0.000000  
 700 	 40 	 -9.995000 	 -0.028900 	 0.000000 	 0.000000  
 800 	 40 	 -9.995000 	 -0.018900 	 0.000000 	 0.000000  
 900 	 40 	 -9.995000 	 -0.008900 	 0.000000 	 0.000000  
 1000 	 40 	 -9.995000 	 -0.001400 	 0.000000 	 0.000000  
 1100 	 40 	 -9.995000 	 0.010900 	 0.000000 	 0.000000  
 1200 	 40 	 -9.995000 	 0.007500 	 0.000000 	 0.000000  
 1300 	 40 	 -9.995000 	 -0.002300 	 0.000000 	 0.000000  
 1400 	 40 	 -9.995000 	 -0.003900 	 0.000000 	 0.000000  
 1500 	 40 	 -9.995000 	 -0.002300 	 0.000000 	 0.000000  
 1600 	 40 	 -9.995000 	 0.005900 	 0.000000 	 0.000000  
 1700 	 40 	 -9.995000 	 0.017500 	 0.000000 	 0.000000  
 1800 	 40 	 -9.995000 	 0.010900 	 0.000000 	 0.000000  
 1900 	 40 	 -9.995000 	 0.025900 	 0.000000 	 0.000000  
 2000 	 40 	 -9.995000 	 0.032000 	 0.000000 	 0.000000  
 2000 	 68 	 -9.995000 	 -0.012300 	 0.000000 	 0.000000  
 1900 	 68 	 -9.995000 	 -0.019800 	 0.000000 	 0.000000  
 1800 	 68 	 -9.995000 	 -0.028900 	 0.000000 	 0.000000  
 1700 	 68 	 -9.995000 	 -0.021400 	 0.000000 	 0.000000  
 1600 	 68 	 -9.995000 	 -0.028900 	 0.000000 	 0.000000  
 1500 	 68 	 -9.995000 	 -0.030800 	 0.000000 	 0.000000  
 1400 	 68 	 -9.995000 	 -0.026400 	 0.000000 	 0.000000  
 1300 	 68 	 -9.995000 	 -0.020800 	 0.000000 	 0.000000  
 1200 	 68 	 -9.995000 	 -0.008900 	 0.000000 	 0.000000  
 1100 	 68 	 -9.995000 	 -0.009800 	 0.000000 	 0.000000  
 1000 	 68 	 -9.995000 	 -0.019800 	 0.000000 	 0.000000  
 900 	 68 	 -9.995000 	 -0.019800 	 0.000000 	 0.000000  
 800 	 68 	 -9.995000 	 -0.023900 	 0.000000 	 0.000000  
 700 	 68 	 -9.995000 	 -0.031400 	 0.000000 	 0.000000  
 600 	 68 	 -9.995000 	 -0.027800 	 0.000000 	 0.000000  
 500 	 68 	 -9.995000 	 -0.027800 	 0.000000 	 0.000000  
