  time  	  press_table  	 press_stiffback  
 10:13:19 	 -0.407016 	  -0.399875  
 10:14:19 	 -0.418881 	  -0.411630  
 10:15:19 	 -0.429538 	  -0.424155  
 10:16:19 	 -0.408884 	  -0.401852  
 10:17:19 	 -0.420419 	  -0.413388  
 10:18:19 	 -0.425912 	  -0.420859  
 10:19:19 	 -0.411740 	  -0.404599  
 10:20:19 	 -0.423276 	  -0.415695  
 10:21:19 	 -0.415366 	  -0.411740  
 11:35:48 	 -0.429868 	  -0.422397  
 11:36:48 	 -0.413168 	  -0.405698  
 11:37:48 	 -0.424814 	  -0.417233  
 11:38:48 	 -0.405258 	  -0.400754  
 11:39:48 	 -0.417343 	  -0.410202  
 11:40:48 	 -0.429977 	  -0.422617  
 11:41:48 	 -0.409103 	  -0.402072  
 11:42:48 	 -0.420859 	  -0.413828  
 11:43:48 	 -0.421298 	  -0.416794  
 11:44:48 	 -0.413168 	  -0.405917  
 11:45:48 	 -0.425583 	  -0.417892  
 11:46:48 	 -0.405917 	  -0.399326  
 11:47:48 	 -0.417343 	  -0.410202  
 11:48:48 	 -0.430856 	  -0.424155  
 11:49:48 	 -0.410312 	  -0.403281  
 11:50:48 	 -0.421518 	  -0.414157  
 11:51:48 	 -0.418991 	  -0.414706  
 11:52:48 	 -0.414597 	  -0.406906  
 11:53:48 	 -0.426682 	  -0.418881  
 11:54:48 	 -0.406796 	  -0.399655  
 11:55:48 	 -0.418552 	  -0.411301  
 11:56:48 	 -0.428769 	  -0.423825  
 11:57:48 	 -0.410861 	  -0.403720  
 11:58:48 	 -0.422836 	  -0.415695  
 11:59:48 	 -0.411850 	  -0.408554  
 12:00:48 	 -0.415695 	  -0.408005  
 12:01:48 	 -0.428549 	  -0.421298  
 12:02:48 	 -0.408554 	  -0.401303  
 12:03:48 	 -0.419540 	  -0.412509  
 12:04:48 	 -0.424484 	  -0.419870  
 12:05:48 	 -0.407785 	  -0.400644  
 12:06:48 	 -0.423935 	  -0.416684  
 12:07:48 	 -0.406247 	  -0.402731  
 12:08:48 	 -0.416904 	  -0.409763  
 12:09:48 	 -0.429758 	  -0.422397  
 12:10:48 	 -0.409982 	  -0.403171  
 12:11:48 	 -0.422617 	  -0.415585  
 12:12:48 	 -0.416574 	  -0.412839  
 12:13:48 	 -0.415805 	  -0.408774  
 12:14:48 	 -0.428879 	  -0.420969  
 12:15:48 	 -0.409543 	  -0.402292  
 12:16:48 	 -0.421518 	  -0.414157  
 12:17:48 	 -0.420529 	  -0.416135  
 12:18:48 	 -0.415366 	  -0.408115  
 12:19:48 	 -0.427780 	  -0.419980  
 12:20:48 	 -0.408444 	  -0.401083  
 12:21:48 	 -0.420200 	  -0.412949  
 12:22:48 	 -0.424484 	  -0.419760  
 12:23:48 	 -0.413608 	  -0.406247  
 12:24:48 	 -0.426022 	  -0.418332  
 12:25:48 	 -0.407126 	  -0.399985  
 12:26:48 	 -0.418991 	  -0.411960  
 12:27:48 	 -0.428110 	  -0.423166  
 12:28:48 	 -0.412839 	  -0.405807  
 12:29:48 	 -0.424814 	  -0.417892  
 12:30:48 	 -0.406796 	  -0.401523  
 12:31:48 	 -0.418442 	  -0.411301  
 12:32:48 	 -0.430637 	  -0.425363  
 12:33:48 	 -0.412289 	  -0.405148  
 12:34:48 	 -0.425143 	  -0.417892  
 12:35:48 	 -0.423825 	  -0.419540  
 12:36:48 	 -0.418991 	  -0.411850  
 12:37:48 	 -0.428989 	  -0.424155  
 12:38:48 	 -0.412839 	  -0.405698  
 12:39:48 	 -0.425253 	  -0.417892  
 12:40:48 	 -0.406577 	  -0.399875  
 12:41:48 	 -0.418991 	  -0.412180  
 12:42:48 	 -0.429208 	  -0.424594  
 12:43:48 	 -0.412509 	  -0.405588  
 12:44:48 	 -0.425143 	  -0.417783  
 12:45:48 	 -0.406357 	  -0.399545  
 12:46:48 	 -0.418112 	  -0.411081  
 12:47:48 	 -0.429648 	  -0.424814  
 12:48:48 	 -0.411850 	  -0.405038  
 12:49:48 	 -0.423605 	  -0.416574  
 12:50:48 	 -0.407675 	  -0.404599  
 12:51:48 	 -0.417563 	  -0.410532  
 12:52:48 	 -0.430856 	  -0.423935  
 12:53:48 	 -0.410641 	  -0.403720  
 12:54:48 	 -0.422946 	  -0.416025  
 12:55:48 	 -0.410971 	  -0.408224  
 12:56:48 	 -0.416684 	  -0.409763  
 12:57:48 	 -0.430527 	  -0.422946  
 12:58:48 	 -0.410532 	  -0.403610  
 12:59:48 	 -0.422067 	  -0.414926  
 13:00:48 	 -0.415805 	  -0.412070  
 13:01:48 	 -0.416025 	  -0.408774  
 13:02:48 	 -0.428769 	  -0.421298  
 13:03:48 	 -0.409213 	  -0.402182  
 13:04:48 	 -0.420090 	  -0.412949  
 13:05:48 	 -0.429099 	  -0.421518  
 13:06:48 	 -0.413937 	  -0.406796  
 13:07:48 	 -0.426791 	  -0.419321  
 13:08:48 	 -0.407675 	  -0.400754  
 13:09:48 	 -0.419980 	  -0.412839  
 13:10:48 	 -0.423825 	  -0.419431  
 13:11:48 	 -0.414157 	  -0.407016  
 13:12:48 	 -0.426572 	  -0.418991  
 13:13:48 	 -0.407455 	  -0.400314  
 13:14:48 	 -0.419870 	  -0.413058  
 13:15:48 	 -0.424704 	  -0.420200  
 13:16:48 	 -0.413388 	  -0.406137  
