  time  	  press_table  	 press_stiffback  
 00:00:55 	 -0.455933 	  -0.005933  
 00:01:55 	 -0.445908 	  -0.005823  
 00:02:55 	 -0.468237 	  -0.005823  
 00:03:55 	 -0.459668 	  -0.005933  
 00:04:55 	 -0.449973 	  -0.005603  
 00:05:55 	 -0.471753 	  -0.005823  
 00:06:55 	 -0.462195 	  -0.005933  
 00:07:55 	 -0.453516 	  -0.005823  
 00:08:55 	 -0.445468 	  -0.005493  
 00:09:55 	 -0.465930 	  -0.005823  
 00:10:55 	 -0.457031 	  -0.005933  
 00:11:55 	 -0.446896 	  -0.005713  
 00:12:55 	 -0.469116 	  -0.005933  
 00:13:55 	 -0.459778 	  -0.005933  
 00:14:55 	 -0.450659 	  -0.005823  
 00:15:55 	 -0.469885 	  -0.005713  
 00:16:55 	 -0.463074 	  -0.005933  
 00:17:55 	 -0.454504 	  -0.005823  
 00:18:55 	 -0.443710 	  -0.005823  
 00:19:55 	 -0.466370 	  -0.006152  
 00:20:55 	 -0.457471 	  -0.005823  
 00:21:55 	 -0.447775 	  -0.005603  
 00:22:55 	 -0.469995 	  -0.005603  
 00:23:55 	 -0.460767 	  -0.005933  
 00:24:55 	 -0.451428 	  -0.005933  
 00:25:55 	 -0.462854 	  -0.005713  
 00:26:55 	 -0.463953 	  -0.005823  
 00:27:55 	 -0.455054 	  -0.005823  
 00:28:55 	 -0.444370 	  -0.005933  
 00:29:55 	 -0.467358 	  -0.005823  
 00:30:55 	 -0.458459 	  -0.005603  
 00:31:55 	 -0.448874 	  -0.005823  
 00:32:55 	 -0.470984 	  -0.005713  
 00:33:55 	 -0.461426 	  -0.005603  
 00:34:55 	 -0.452197 	  -0.005603  
 00:35:55 	 -0.452417 	  -0.005823  
 00:36:55 	 -0.465271 	  -0.005713  
 00:37:55 	 -0.456152 	  -0.005933  
 00:38:55 	 -0.446237 	  -0.005823  
 00:39:55 	 -0.468237 	  -0.005713  
 00:40:55 	 -0.459338 	  -0.005713  
 00:41:55 	 -0.449973 	  -0.005493  
 00:42:55 	 -0.471753 	  -0.005823  
 00:43:55 	 -0.462524 	  -0.005713  
 00:44:55 	 -0.453955 	  -0.006042  
 00:45:55 	 -0.443161 	  -0.005823  
 00:46:55 	 -0.466040 	  -0.005823  
 00:47:55 	 -0.457141 	  -0.005823  
 00:48:55 	 -0.447226 	  -0.005823  
 00:49:55 	 -0.469556 	  -0.005713  
 00:50:55 	 -0.460437 	  -0.005933  
 00:51:55 	 -0.451208 	  -0.005713  
 00:52:55 	 -0.465601 	  -0.005933  
 00:53:55 	 -0.463293 	  -0.005823  
 00:54:55 	 -0.454724 	  -0.005713  
 00:55:55 	 -0.444040 	  -0.005603  
 00:56:55 	 -0.467249 	  -0.005713  
 00:57:55 	 -0.458130 	  -0.005823  
 00:58:55 	 -0.448654 	  -0.005493  
 00:59:55 	 -0.470874 	  -0.005933  
 01:00:55 	 -0.461206 	  -0.005713  
 01:01:55 	 -0.452197 	  -0.005933  
 01:02:55 	 -0.455603 	  -0.005603  
 01:03:55 	 -0.465051 	  -0.005823  
 01:04:55 	 -0.456152 	  -0.005713  
 01:05:55 	 -0.446237 	  -0.005823  
 01:06:55 	 -0.468237 	  -0.005713  
 01:07:55 	 -0.459229 	  -0.005713  
 01:08:55 	 -0.449863 	  -0.005823  
 01:09:55 	 -0.471753 	  -0.005823  
 01:10:55 	 -0.462524 	  -0.005823  
 01:11:55 	 -0.453735 	  -0.005713  
 01:12:55 	 -0.443051 	  -0.005823  
 01:13:55 	 -0.466040 	  -0.005713  
 01:14:55 	 -0.457141 	  -0.005933  
 01:15:55 	 -0.447226 	  -0.005823  
 01:16:55 	 -0.469446 	  -0.005823  
 01:17:55 	 -0.460437 	  -0.005713  
 01:18:55 	 -0.450989 	  -0.005823  
 01:19:55 	 -0.467139 	  -0.005933  
 01:20:55 	 -0.463293 	  -0.005933  
 01:21:55 	 -0.454614 	  -0.006042  
 01:22:55 	 -0.443820 	  -0.005823  
 01:23:55 	 -0.466919 	  -0.005933  
 01:24:55 	 -0.457910 	  -0.005603  
 01:25:55 	 -0.448105 	  -0.005823  
 01:26:55 	 -0.470544 	  -0.006042  
 01:27:55 	 -0.460986 	  -0.005823  
 01:28:55 	 -0.451758 	  -0.005933  
 01:29:55 	 -0.457800 	  -0.005933  
 01:30:55 	 -0.464502 	  -0.005713  
 01:31:55 	 -0.455823 	  -0.005823  
 01:32:55 	 -0.445578 	  -0.005823  
 01:33:55 	 -0.467688 	  -0.005933  
 01:34:55 	 -0.458569 	  -0.005823  
 01:35:55 	 -0.449533 	  -0.005823  
 01:36:55 	 -0.471643 	  -0.005603  
 01:37:55 	 -0.461975 	  -0.006152  
 01:38:55 	 -0.453516 	  -0.005713  
 01:39:55 	 -0.445468 	  -0.005823  
 01:40:55 	 -0.465381 	  -0.005713  
 01:41:55 	 -0.456702 	  -0.005823  
 01:42:55 	 -0.446786 	  -0.006042  
 01:43:55 	 -0.469006 	  -0.005713  
 01:44:55 	 -0.459888 	  -0.005823  
 01:45:55 	 -0.450549 	  -0.005823  
 01:46:55 	 -0.468787 	  -0.005713  
 01:47:55 	 -0.462854 	  -0.005603  
 01:48:55 	 -0.454395 	  -0.005713  
 01:49:55 	 -0.443710 	  -0.005713  
 01:50:55 	 -0.466589 	  -0.005713  
 01:51:55 	 -0.457800 	  -0.005933  
 01:52:55 	 -0.448105 	  -0.005823  
 01:53:55 	 -0.470325 	  -0.005933  
 01:54:55 	 -0.460876 	  -0.005713  
 01:55:55 	 -0.451758 	  -0.005823  
 01:56:55 	 -0.458020 	  -0.005603  
 01:57:55 	 -0.464612 	  -0.005713  
 01:58:55 	 -0.455933 	  -0.005823  
 01:59:55 	 -0.445688 	  -0.005713  
 02:00:55 	 -0.468018 	  -0.005933  
 02:01:55 	 -0.458899 	  -0.005823  
 02:02:55 	 -0.449423 	  -0.005823  
 02:03:55 	 -0.471753 	  -0.005713  
 02:04:55 	 -0.462085 	  -0.005823  
 02:05:55 	 -0.453735 	  -0.005823  
 02:06:55 	 -0.443161 	  -0.006042  
 02:07:55 	 -0.465820 	  -0.005823  
 02:08:55 	 -0.456702 	  -0.005713  
 02:09:55 	 -0.447006 	  -0.005713  
 02:10:55 	 -0.469336 	  -0.005823  
