  time  	  press_table  	 press_stiffback  
 00:00:45 	 -0.146695 	  -0.329535  
 00:01:45 	 -0.148563 	  -0.336346  
 00:02:45 	 -0.146036 	  -0.326569  
 00:03:45 	 -0.148233 	  -0.334259  
 00:04:45 	 -0.145157 	  -0.324042  
 00:05:45 	 -0.147464 	  -0.332172  
 00:06:45 	 -0.147464 	  -0.333820  
 00:07:45 	 -0.146695 	  -0.329865  
 00:08:45 	 -0.148672 	  -0.336676  
 00:09:45 	 -0.145486 	  -0.327008  
 00:10:45 	 -0.148233 	  -0.334589  
 00:11:45 	 -0.145047 	  -0.324481  
 00:12:45 	 -0.147684 	  -0.332391  
 00:13:45 	 -0.146915 	  -0.333051  
 00:14:45 	 -0.146915 	  -0.330194  
 00:15:45 	 -0.148782 	  -0.336786  
 00:16:45 	 -0.145926 	  -0.327338  
 00:17:45 	 -0.148123 	  -0.335028  
 00:18:45 	 -0.145157 	  -0.324591  
 00:19:45 	 -0.147464 	  -0.332721  
 00:20:45 	 -0.146915 	  -0.332172  
 00:21:45 	 -0.146805 	  -0.330524  
 00:22:45 	 -0.148892 	  -0.337225  
 00:23:45 	 -0.146146 	  -0.327667  
 00:24:45 	 -0.148453 	  -0.335138  
 00:25:45 	 -0.145377 	  -0.325031  
 00:26:45 	 -0.147684 	  -0.333160  
 00:27:45 	 -0.146585 	  -0.331293  
 00:28:45 	 -0.146915 	  -0.330743  
 00:29:45 	 -0.149002 	  -0.337115  
 00:30:45 	 -0.146146 	  -0.327887  
 00:31:45 	 -0.148563 	  -0.335468  
 00:32:45 	 -0.145377 	  -0.324921  
 00:33:45 	 -0.147684 	  -0.333051  
 00:34:45 	 -0.146036 	  -0.329865  
 00:35:45 	 -0.147244 	  -0.331073  
 00:36:45 	 -0.148672 	  -0.337225  
 00:37:45 	 -0.146255 	  -0.328436  
 00:38:45 	 -0.148343 	  -0.335577  
 00:39:45 	 -0.145486 	  -0.326129  
 00:40:45 	 -0.147903 	  -0.333490  
 00:41:45 	 -0.145926 	  -0.328326  
 00:42:45 	 -0.147134 	  -0.331512  
 00:43:45 	 -0.148453 	  -0.336896  
 00:44:45 	 -0.146365 	  -0.328656  
 00:45:45 	 -0.148563 	  -0.335797  
 00:46:45 	 -0.145377 	  -0.325909  
 00:47:45 	 -0.148013 	  -0.333600  
 00:48:45 	 -0.145267 	  -0.326788  
 00:49:45 	 -0.147354 	  -0.331622  
 00:50:45 	 -0.148123 	  -0.336017  
 00:51:45 	 -0.146365 	  -0.328986  
 00:52:45 	 -0.148672 	  -0.336237  
 00:53:45 	 -0.145706 	  -0.326239  
 00:54:45 	 -0.148123 	  -0.333710  
 00:55:45 	 -0.144717 	  -0.324921  
 00:56:45 	 -0.147354 	  -0.331732  
 00:57:45 	 -0.148013 	  -0.335248  
 00:58:45 	 -0.146475 	  -0.329315  
 00:59:45 	 -0.148563 	  -0.336237  
 01:00:45 	 -0.145596 	  -0.326569  
 01:01:45 	 -0.148123 	  -0.334039  
 01:02:45 	 -0.144937 	  -0.323932  
 01:03:45 	 -0.147464 	  -0.331952  
 01:04:45 	 -0.147354 	  -0.333929  
 01:05:45 	 -0.146695 	  -0.329315  
 01:06:45 	 -0.148782 	  -0.336566  
 01:07:45 	 -0.145596 	  -0.326678  
 01:08:45 	 -0.148013 	  -0.334149  
 01:09:45 	 -0.144937 	  -0.323932  
 01:10:45 	 -0.147354 	  -0.332391  
 01:11:45 	 -0.146695 	  -0.332501  
 01:12:45 	 -0.146805 	  -0.329755  
 01:13:45 	 -0.149002 	  -0.336676  
 01:14:45 	 -0.145816 	  -0.327118  
 01:15:45 	 -0.148123 	  -0.334589  
 01:16:45 	 -0.145047 	  -0.324481  
 01:17:45 	 -0.147684 	  -0.332501  
 01:18:45 	 -0.146255 	  -0.331073  
 01:19:45 	 -0.146805 	  -0.330194  
 01:20:45 	 -0.148782 	  -0.337006  
 01:21:45 	 -0.146036 	  -0.327667  
 01:22:45 	 -0.148233 	  -0.334918  
 01:23:45 	 -0.145047 	  -0.324481  
 01:24:45 	 -0.147464 	  -0.332831  
 01:25:45 	 -0.145706 	  -0.328986  
 01:26:45 	 -0.146915 	  -0.330194  
 01:27:45 	 -0.148453 	  -0.336566  
 01:28:45 	 -0.145816 	  -0.327777  
 01:29:45 	 -0.148343 	  -0.334918  
 01:30:45 	 -0.145047 	  -0.324591  
 01:31:45 	 -0.147684 	  -0.332721  
 01:32:45 	 -0.145047 	  -0.326678  
 01:33:45 	 -0.146805 	  -0.330743  
 01:34:45 	 -0.148123 	  -0.336017  
 01:35:45 	 -0.146146 	  -0.328107  
 01:36:45 	 -0.148233 	  -0.335248  
 01:37:45 	 -0.145157 	  -0.324811  
 01:38:45 	 -0.147794 	  -0.333270  
 01:39:45 	 -0.144608 	  -0.325031  
 01:40:45 	 -0.147025 	  -0.331183  
 01:41:45 	 -0.147903 	  -0.335468  
 01:42:45 	 -0.146365 	  -0.328986  
 01:43:45 	 -0.148563 	  -0.335907  
 01:44:45 	 -0.145157 	  -0.325470  
 01:45:45 	 -0.147794 	  -0.333710  
 01:46:45 	 -0.144717 	  -0.323602  
 01:47:45 	 -0.147134 	  -0.331512  
 01:48:45 	 -0.147684 	  -0.334698  
 01:49:45 	 -0.146365 	  -0.329205  
 01:50:45 	 -0.148563 	  -0.336017  
 01:51:45 	 -0.145596 	  -0.326019  
 01:52:45 	 -0.147903 	  -0.333929  
 01:53:45 	 -0.144717 	  -0.323822  
 01:54:45 	 -0.147244 	  -0.331622  
 01:55:45 	 -0.147354 	  -0.333600  
 01:56:45 	 -0.146585 	  -0.329425  
 01:57:45 	 -0.148672 	  -0.336346  
 01:58:45 	 -0.145706 	  -0.326678  
 01:59:45 	 -0.148013 	  -0.334369  
 02:00:45 	 -0.144827 	  -0.324042  
 02:01:45 	 -0.147464 	  -0.331842  
 02:02:45 	 -0.147134 	  -0.332391  
 02:03:45 	 -0.146805 	  -0.329865  
 02:04:45 	 -0.148453 	  -0.336896  
 02:05:45 	 -0.146036 	  -0.327008  
 02:06:45 	 -0.148343 	  -0.334698  
 02:07:45 	 -0.145157 	  -0.324591  
 02:08:45 	 -0.147464 	  -0.332611  
 02:09:45 	 -0.146255 	  -0.330414  
 02:10:45 	 -0.147025 	  -0.330634  
 02:11:45 	 -0.148892 	  -0.336786  
 02:12:45 	 -0.146146 	  -0.327557  
 02:13:45 	 -0.148233 	  -0.334918  
 02:14:45 	 -0.145267 	  -0.324701  
 02:15:45 	 -0.147684 	  -0.332831  
 02:16:45 	 -0.145706 	  -0.328546  
 02:17:45 	 -0.146805 	  -0.330743  
 02:18:45 	 -0.148233 	  -0.336456  
 02:19:45 	 -0.146036 	  -0.328107  
 02:20:45 	 -0.148343 	  -0.335468  
 02:21:45 	 -0.145157 	  -0.325470  
 02:22:45 	 -0.147903 	  -0.333160  
 02:23:45 	 -0.145157 	  -0.326569  
 02:24:45 	 -0.147244 	  -0.331073  
 02:25:45 	 -0.148233 	  -0.335797  
 02:26:45 	 -0.146365 	  -0.328656  
 02:27:45 	 -0.148453 	  -0.336127  
 02:28:45 	 -0.145486 	  -0.326129  
 02:29:45 	 -0.147903 	  -0.333820  
 02:30:45 	 -0.144937 	  -0.324591  
 02:31:45 	 -0.147354 	  -0.331293  
 02:32:45 	 -0.147794 	  -0.334808  
 02:33:45 	 -0.146475 	  -0.328986  
 02:34:45 	 -0.148672 	  -0.336127  
 02:35:45 	 -0.145596 	  -0.326459  
 02:36:45 	 -0.148123 	  -0.334149  
 02:37:45 	 -0.145047 	  -0.323822  
 02:38:45 	 -0.147354 	  -0.332062  
 02:39:45 	 -0.147464 	  -0.333710  
 02:40:45 	 -0.146805 	  -0.329315  
 02:41:45 	 -0.148782 	  -0.336456  
 02:42:45 	 -0.145926 	  -0.326898  
 02:43:45 	 -0.148123 	  -0.334149  
 02:44:45 	 -0.145047 	  -0.323822  
 02:45:45 	 -0.147684 	  -0.332281  
 02:46:45 	 -0.146805 	  -0.331952  
 02:47:45 	 -0.146805 	  -0.329974  
 02:48:45 	 -0.149002 	  -0.336566  
 02:49:45 	 -0.145926 	  -0.327557  
 02:50:45 	 -0.148123 	  -0.334479  
 02:51:45 	 -0.145267 	  -0.324261  
 02:52:45 	 -0.147574 	  -0.332721  
 02:53:45 	 -0.145816 	  -0.329755  
 02:54:45 	 -0.147025 	  -0.330304  
 02:55:45 	 -0.148672 	  -0.336896  
 02:56:45 	 -0.146365 	  -0.327997  
 02:57:45 	 -0.148343 	  -0.334918  
 02:58:45 	 -0.145047 	  -0.324701  
 02:59:45 	 -0.148123 	  -0.333270  
 03:00:45 	 -0.145377 	  -0.327008  
 03:01:45 	 -0.147134 	  -0.330743  
 03:02:45 	 -0.148453 	  -0.336017  
 03:03:45 	 -0.146475 	  -0.328546  
 03:04:45 	 -0.148563 	  -0.335468  
 03:05:45 	 -0.145706 	  -0.325690  
 03:06:45 	 -0.148013 	  -0.333710  
 03:07:45 	 -0.144608 	  -0.324371  
 03:08:45 	 -0.147244 	  -0.331183  
 03:09:45 	 -0.148123 	  -0.334918  
 03:10:45 	 -0.146805 	  -0.329095  
 03:11:45 	 -0.148892 	  -0.335907  
 03:12:45 	 -0.145816 	  -0.326239  
 03:13:45 	 -0.148123 	  -0.334039  
 03:14:45 	 -0.145047 	  -0.323932  
 03:15:45 	 -0.147244 	  -0.331732  
 03:16:45 	 -0.147684 	  -0.333929  
 03:17:45 	 -0.146805 	  -0.329645  
 03:18:45 	 -0.148892 	  -0.336456  
 03:19:45 	 -0.145706 	  -0.326898  
 03:20:45 	 -0.148123 	  -0.334479  
 03:21:45 	 -0.145047 	  -0.324371  
 03:22:45 	 -0.147684 	  -0.332281  
 03:23:45 	 -0.146915 	  -0.331842  
 03:24:45 	 -0.147134 	  -0.329974  
 03:25:45 	 -0.149002 	  -0.337006  
 03:26:45 	 -0.146255 	  -0.327557  
 03:27:45 	 -0.148453 	  -0.335028  
 03:28:45 	 -0.145377 	  -0.324701  
 03:29:45 	 -0.147794 	  -0.332721  
 03:30:45 	 -0.145926 	  -0.329535  
 03:31:45 	 -0.147025 	  -0.330963  
 03:32:45 	 -0.148453 	  -0.336676  
 03:33:45 	 -0.146146 	  -0.327997  
 03:34:45 	 -0.148563 	  -0.335577  
 03:35:45 	 -0.145377 	  -0.325690  
 03:36:45 	 -0.147903 	  -0.333490  
 03:37:45 	 -0.145157 	  -0.326569  
 03:38:45 	 -0.147134 	  -0.331512  
 03:39:45 	 -0.148123 	  -0.335577  
 03:40:45 	 -0.146585 	  -0.328766  
 03:41:45 	 -0.148892 	  -0.336017  
 03:42:45 	 -0.145706 	  -0.326678  
 03:43:45 	 -0.148013 	  -0.333710  
 03:44:45 	 -0.144937 	  -0.324261  
 03:45:45 	 -0.147684 	  -0.332172  
 03:46:45 	 -0.147684 	  -0.333929  
 03:47:45 	 -0.146695 	  -0.329425  
 03:48:45 	 -0.148892 	  -0.336676  
 03:49:45 	 -0.145816 	  -0.327118  
 03:50:45 	 -0.148123 	  -0.334369  
 03:51:45 	 -0.145267 	  -0.324261  
 03:52:45 	 -0.147794 	  -0.332501  
 03:53:45 	 -0.146805 	  -0.331622  
 03:54:45 	 -0.147244 	  -0.330084  
 03:55:45 	 -0.149002 	  -0.337115  
 03:56:45 	 -0.146365 	  -0.327557  
 03:57:45 	 -0.148343 	  -0.334918  
 03:58:45 	 -0.145047 	  -0.324811  
 03:59:45 	 -0.148123 	  -0.333051  
 04:00:45 	 -0.145706 	  -0.328656  
 04:01:45 	 -0.147244 	  -0.330743  
 04:02:45 	 -0.148563 	  -0.336786  
 04:03:45 	 -0.146475 	  -0.328546  
 04:04:45 	 -0.148672 	  -0.335468  
 04:05:45 	 -0.145706 	  -0.325140  
 04:06:45 	 -0.148013 	  -0.333490  
 04:07:45 	 -0.145157 	  -0.324701  
 04:08:45 	 -0.147354 	  -0.331293  
 04:09:45 	 -0.147794 	  -0.335138  
 04:10:45 	 -0.146695 	  -0.329095  
 04:11:45 	 -0.148782 	  -0.336017  
 04:12:45 	 -0.145706 	  -0.326349  
 04:13:45 	 -0.148013 	  -0.334259  
