  time  	  press_table  	 press_stiffback  
 00:00:01 	 -0.194925 	  -0.005383  
 00:01:01 	 -0.192508 	  -0.005493  
 00:02:01 	 -0.190750 	  -0.005713  
 00:03:01 	 -0.194925 	  -0.005823  
 00:04:01 	 -0.192838 	  -0.005603  
 00:05:01 	 -0.190530 	  -0.005713  
 00:06:01 	 -0.195364 	  -0.005603  
 00:07:01 	 -0.192728 	  -0.005823  
 00:08:01 	 -0.191080 	  -0.005603  
 00:09:01 	 -0.195694 	  -0.005713  
 00:10:01 	 -0.193167 	  -0.005713  
 00:11:01 	 -0.191080 	  -0.005713  
 00:12:01 	 -0.195804 	  -0.005713  
 00:13:01 	 -0.193167 	  -0.005603  
 00:14:01 	 -0.191190 	  -0.005713  
 00:15:01 	 -0.195364 	  -0.005713  
 00:16:01 	 -0.193387 	  -0.005603  
 00:17:01 	 -0.191409 	  -0.005603  
 00:18:01 	 -0.196024 	  -0.005713  
 00:19:01 	 -0.193716 	  -0.005713  
 00:20:01 	 -0.191739 	  -0.005603  
 00:21:01 	 -0.195364 	  -0.005713  
 00:22:01 	 -0.193826 	  -0.005713  
 00:23:01 	 -0.191849 	  -0.005713  
 00:24:01 	 -0.194376 	  -0.005603  
 00:25:01 	 -0.194266 	  -0.005603  
 00:26:01 	 -0.191849 	  -0.005603  
 00:27:01 	 -0.192728 	  -0.005823  
 00:28:01 	 -0.194266 	  -0.005493  
 00:29:01 	 -0.192068 	  -0.005713  
 00:30:01 	 -0.191299 	  -0.005823  
 00:31:01 	 -0.194266 	  -0.005603  
 00:32:01 	 -0.191959 	  -0.005493  
 00:33:01 	 -0.190201 	  -0.005713  
 00:34:01 	 -0.194266 	  -0.005603  
 00:35:01 	 -0.191959 	  -0.005713  
 00:36:01 	 -0.189871 	  -0.005493  
 00:37:01 	 -0.194376 	  -0.005493  
 00:38:01 	 -0.192178 	  -0.005603  
 00:39:01 	 -0.189871 	  -0.005493  
 00:40:01 	 -0.194376 	  -0.005603  
 00:41:01 	 -0.192178 	  -0.005603  
 00:42:01 	 -0.190311 	  -0.005603  
 00:43:01 	 -0.194485 	  -0.005603  
 00:44:01 	 -0.192178 	  -0.005713  
 00:45:01 	 -0.189761 	  -0.005713  
 00:46:01 	 -0.194705 	  -0.005713  
 00:47:01 	 -0.192398 	  -0.005493  
 00:48:01 	 -0.190421 	  -0.005603  
 00:49:01 	 -0.194705 	  -0.005713  
 00:50:01 	 -0.192508 	  -0.005713  
 00:51:01 	 -0.190421 	  -0.005823  
 00:52:01 	 -0.195804 	  -0.005493  
 00:53:01 	 -0.193826 	  -0.005383  
 00:54:01 	 -0.191739 	  -0.005383  
 00:55:01 	 -0.189761 	  -0.005603  
 00:56:01 	 -0.194046 	  -0.005603  
 00:57:01 	 -0.191739 	  -0.005493  
 00:58:01 	 -0.189651 	  -0.005603  
 00:59:01 	 -0.194156 	  -0.005493  
 01:00:01 	 -0.192178 	  -0.005383  
 01:01:01 	 -0.190091 	  -0.005493  
 01:02:01 	 -0.194376 	  -0.005713  
 01:03:01 	 -0.192068 	  -0.005713  
 01:04:01 	 -0.189871 	  -0.005713  
 01:05:01 	 -0.194266 	  -0.005603  
 01:06:01 	 -0.192068 	  -0.005713  
 01:07:01 	 -0.190091 	  -0.005933  
 01:08:01 	 -0.194485 	  -0.005603  
 01:09:01 	 -0.192178 	  -0.005713  
 01:10:01 	 -0.190311 	  -0.005603  
 01:11:01 	 -0.194705 	  -0.005493  
 01:12:01 	 -0.192288 	  -0.005493  
 01:13:01 	 -0.190311 	  -0.005603  
 01:14:01 	 -0.194595 	  -0.005493  
 01:15:01 	 -0.192288 	  -0.005493  
 01:16:01 	 -0.190311 	  -0.005493  
 01:17:01 	 -0.193936 	  -0.005383  
 01:18:01 	 -0.192947 	  -0.005493  
 01:19:01 	 -0.190530 	  -0.005383  
 01:20:01 	 -0.192838 	  -0.005383  
 01:21:01 	 -0.193167 	  -0.005383  
 01:22:01 	 -0.190750 	  -0.005273  
 01:23:01 	 -0.190860 	  -0.005383  
 01:24:01 	 -0.193057 	  -0.005603  
 01:25:01 	 -0.190750 	  -0.005603  
 01:26:01 	 -0.189322 	  -0.005493  
 01:27:01 	 -0.193057 	  -0.005603  
 01:28:01 	 -0.190970 	  -0.005603  
 01:29:01 	 -0.188992 	  -0.005164  
 01:30:01 	 -0.193057 	  -0.005383  
 01:31:01 	 -0.191190 	  -0.005273  
 01:32:01 	 -0.189102 	  -0.005493  
 01:33:01 	 -0.193277 	  -0.005493  
 01:34:01 	 -0.191299 	  -0.005603  
 01:35:01 	 -0.189212 	  -0.005713  
 01:36:01 	 -0.193607 	  -0.005383  
 01:37:01 	 -0.191190 	  -0.005713  
 01:38:01 	 -0.189322 	  -0.005603  
 01:39:01 	 -0.193716 	  -0.005493  
 01:40:01 	 -0.191519 	  -0.005603  
 01:41:01 	 -0.189432 	  -0.005713  
 01:42:01 	 -0.194046 	  -0.005273  
 01:43:01 	 -0.191629 	  -0.005603  
 01:44:01 	 -0.189761 	  -0.005493  
 01:45:01 	 -0.193716 	  -0.005493  
 01:46:01 	 -0.191629 	  -0.005383  
 01:47:01 	 -0.189761 	  -0.005493  
 01:48:01 	 -0.194156 	  -0.005493  
 01:49:01 	 -0.192068 	  -0.005713  
