 17:00:58 	 -0.147794 	  -0.005493  
 17:01:58 	 -0.140982 	  -0.005273  
 17:02:58 	 -0.134171 	  -0.005273  
 17:03:58 	 -0.153397 	  -0.005603  
 17:04:58 	 -0.146915 	  -0.005383  
 17:05:58 	 -0.139554 	  -0.005493  
 17:06:58 	 -0.134390 	  -0.005383  
 17:07:58 	 -0.151749 	  -0.005713  
 17:08:58 	 -0.145596 	  -0.005493  
 17:09:58 	 -0.138785 	  -0.005493  
 17:10:58 	 -0.153506 	  -0.005383  
 17:11:58 	 -0.151089 	  -0.005493  
 17:12:58 	 -0.144168 	  -0.005383  
 17:13:58 	 -0.137796 	  -0.005383  
 17:14:58 	 -0.158340 	  -0.005383  
 17:15:58 	 -0.149661 	  -0.005493  
 17:16:58 	 -0.142300 	  -0.005603  
 17:17:58 	 -0.136148 	  -0.005383  
 17:18:58 	 -0.155704 	  -0.005383  
 17:19:58 	 -0.148672 	  -0.005493  
 17:20:58 	 -0.141422 	  -0.005493  
 17:21:58 	 -0.134830 	  -0.005493  
 17:22:58 	 -0.153836 	  -0.005603  
 17:23:58 	 -0.147354 	  -0.005493  
 17:24:58 	 -0.140543 	  -0.005603  
 17:25:58 	 -0.133621 	  -0.005383  
 17:26:58 	 -0.153067 	  -0.005493  
 17:27:58 	 -0.145926 	  -0.005273  
 17:28:58 	 -0.139334 	  -0.005493  
 17:29:58 	 -0.139664 	  -0.005493  
 17:30:58 	 -0.151309 	  -0.005493  
 17:31:58 	 -0.144717 	  -0.005493  
 17:32:58 	 -0.138345 	  -0.005603  
 17:33:58 	 -0.157791 	  -0.005273  
 17:34:58 	 -0.150320 	  -0.005383  
 17:35:58 	 -0.142630 	  -0.005273  
 17:36:58 	 -0.136588 	  -0.005383  
 17:37:58 	 -0.158340 	  -0.005273  
 17:38:58 	 -0.148892 	  -0.005603  
 17:39:58 	 -0.142191 	  -0.005493  
 17:40:58 	 -0.135269 	  -0.005493  
 17:41:58 	 -0.155814 	  -0.005713  
 17:42:58 	 -0.147574 	  -0.005493  
 17:43:58 	 -0.141202 	  -0.005493  
 17:44:58 	 -0.134061 	  -0.005493  
 17:45:58 	 -0.154056 	  -0.005383  
 17:46:58 	 -0.146365 	  -0.005273  
 17:47:58 	 -0.139993 	  -0.005603  
 17:48:58 	 -0.132632 	  -0.005603  
 17:49:58 	 -0.152628 	  -0.005273  
 17:50:58 	 -0.146036 	  -0.005383  
 17:51:58 	 -0.138675 	  -0.005603  
 17:52:58 	 -0.136807 	  -0.005493  
 17:53:58 	 -0.150760 	  -0.005603  
 17:54:58 	 -0.144608 	  -0.005493  
 17:55:58 	 -0.137247 	  -0.005603  
 17:56:58 	 -0.152957 	  -0.005383  
 17:57:58 	 -0.150320 	  -0.005273  
 17:58:58 	 -0.143289 	  -0.005383  
 17:59:58 	 -0.136588 	  -0.005273  
 18:00:58 	 -0.157462 	  -0.005273  
 18:01:58 	 -0.148672 	  -0.005603  
 18:02:58 	 -0.141531 	  -0.005273  
 18:03:49 	 -0.136148 	  -0.005383  
 18:03:58 	 -0.133621 	  -0.005383  
 18:04:49 	 -0.154166 	  -0.005273  
 18:04:58 	 -0.152408 	  -0.005603  
 18:05:49 	 -0.145816 	  -0.005603  
 18:05:58 	 -0.144937 	  -0.005273  
 18:06:49 	 -0.139224 	  -0.005493  
