200	200	11.46
800	200	11.46
1200	200	11.46
1550	200	11.48
2000	200	11.50
200	1100	11.48
800	1100	11.47
1200	1100	11.47
1550	1100	11.47
2000	1100	11.46
0	400	11.49
0	500	11.49
2200	400	11.50
2200	500	11.52
200	200	11.47
800	200	11.48
1200	200	11.48
1550	200	11.47
2000	200	11.50
200	1100	11.47
800	1100	11.48
1200	1100	11.47
1550	1100	11.47
2000	1100	11.48
0	400	11.48
0	500	11.49
2200	400	11.50
2200	500	11.50
