  time  	 temp_tab_dw  	 temp_tab_up  	 temp_pl1  	 temp_pl2  	 temp_pl3  	 temp_amb_pc  	 temp_amb_door  	 rh_amb_pc  	 rh_amb_door  	 press_amb  	 press_diff  
 00:14:00 	 20.733380 	  21.056187 	 20.507812  	 19.886364  	 20.063920  	 21.289574  	 21.837072  	 29.281931  	 25.936780  	 1.017901  	 39.037930   
 00:44:00 	 20.643625 	  20.966586 	 20.596591  	 19.797585  	 20.241477  	 21.191011  	 21.687844  	 29.182670  	 25.837406  	 1.017901  	 38.846641   
 01:14:00 	 20.643625 	  21.056187 	 20.596591  	 19.797585  	 20.152699  	 21.240292  	 21.687844  	 28.785627  	 25.340532  	 1.017901  	 38.942286   
 01:44:00 	 20.733380 	  20.966586 	 20.596591  	 19.886364  	 20.152699  	 21.338855  	 21.787329  	 28.587105  	 25.340532  	 1.017901  	 38.846641   
 02:14:00 	 20.733380 	  20.966586 	 20.596591  	 19.797585  	 20.063920  	 21.240292  	 21.787329  	 27.594498  	 24.247411  	 1.018491  	 39.037930   
 02:44:00 	 20.643625 	  21.056187 	 20.596591  	 19.886364  	 20.152699  	 21.240292  	 21.787329  	 28.587105  	 25.241158  	 1.017901  	 38.846641   
 03:14:00 	 20.733380 	  21.056187 	 20.596591  	 19.886364  	 20.152699  	 21.240292  	 21.787329  	 29.381192  	 26.036155  	 1.017901  	 39.420508   
 03:44:00 	 20.643625 	  20.966586 	 20.596591  	 19.886364  	 20.152699  	 21.141730  	 21.737586  	 28.686366  	 25.340532  	 1.017310  	 39.229219   
 04:14:00 	 20.733380 	  21.056187 	 20.596591  	 19.886364  	 20.152699  	 21.289574  	 21.787329  	 27.892280  	 24.545535  	 1.017901  	 39.037930   
 04:44:00 	 20.733380 	  20.966586 	 20.596591  	 19.886364  	 20.152699  	 21.240292  	 21.737586  	 28.190062  	 24.744285  	 1.017310  	 38.846641   
 05:14:00 	 20.643625 	  20.966586 	 20.507812  	 19.886364  	 20.152699  	 21.191011  	 21.787329  	 28.487845  	 25.141783  	 1.016720  	 39.037930   
 05:44:00 	 20.733380 	  21.056187 	 20.596591  	 19.886364  	 20.152699  	 21.289574  	 21.787329  	 28.686366  	 25.340532  	 1.016720  	 38.942286   
 06:14:00 	 20.733380 	  20.966586 	 20.596591  	 19.886364  	 20.152699  	 21.240292  	 21.737586  	 27.793019  	 24.346786  	 1.016720  	 39.133575   
 06:44:00 	 20.733380 	  21.056187 	 20.596591  	 19.886364  	 20.152699  	 21.289574  	 21.886815  	 28.587105  	 25.241158  	 1.016129  	 39.133575   
 07:14:00 	 20.733380 	  21.056187 	 20.507812  	 19.797585  	 20.063920  	 21.240292  	 21.886815  	 28.686366  	 25.241158  	 1.016720  	 39.324863   
 07:44:00 	 20.733380 	  21.056187 	 20.596591  	 19.886364  	 20.152699  	 21.289574  	 21.886815  	 28.388584  	 25.042408  	 1.016129  	 39.420508   
 08:14:00 	 20.733380 	  21.056187 	 20.596591  	 19.886364  	 20.152699  	 21.289574  	 21.837072  	 28.587105  	 25.141783  	 1.016720  	 38.942286   
 08:44:00 	 20.733380 	  21.056187 	 20.507812  	 19.886364  	 20.152699  	 21.338855  	 21.787329  	 28.190062  	 24.843659  	 1.016129  	 39.229219   
 09:14:00 	 20.823135 	  21.056187 	 20.685369  	 19.886364  	 20.241477  	 21.338855  	 21.886815  	 28.884888  	 25.539282  	 1.016720  	 38.846641   
 09:44:00 	 20.823135 	  21.145787 	 20.774148  	 19.886364  	 20.152699  	 21.437418  	 21.886815  	 29.381192  	 26.036155  	 1.016720  	 38.846641   
 10:14:00 	 20.823135 	  21.145787 	 20.685369  	 19.975142  	 20.152699  	 21.486700  	 21.986300  	 30.175278  	 26.831152  	 1.016720  	 39.037930   
 10:44:00 	 20.823135 	  21.235388 	 20.685369  	 19.886364  	 20.241477  	 21.585262  	 22.036043  	 30.969364  	 27.626149  	 1.016129  	 39.037930   
 11:14:00 	 20.912889 	  21.145787 	 20.685369  	 19.975142  	 20.241477  	 21.585262  	 22.135529  	 31.664190  	 28.321772  	 1.016129  	 39.037930   
 11:44:00 	 21.002644 	  21.235388 	 20.774148  	 19.975142  	 20.241477  	 21.683825  	 22.235014  	 32.756058  	 29.216143  	 1.015539  	 38.942286   
 12:14:00 	 20.912889 	  21.235388 	 20.685369  	 19.975142  	 20.241477  	 21.683825  	 22.235014  	 34.046448  	 30.607388  	 1.015539  	 39.611796   
 12:44:00 	 20.643625 	  21.145787 	 20.685369  	 19.886364  	 20.241477  	 21.092448  	 21.886815  	 35.833142  	 32.197382  	 1.014948  	 39.229219   
 13:14:00 	 20.553870 	  21.056187 	 20.596591  	 19.886364  	 20.152699  	 20.895323  	 21.538615  	 37.024272  	 33.389878  	 1.014948  	 39.324863   
 13:44:00 	 20.553870 	  21.056187 	 20.507812  	 19.797585  	 20.152699  	 20.895323  	 21.488873  	 38.413923  	 34.880498  	 1.014357  	 39.229219   
 14:14:00 	 20.553870 	  21.056187 	 20.507812  	 19.886364  	 20.241477  	 20.895323  	 21.439130  	 40.200617  	 36.768616  	 1.013767  	 39.037930   
 14:44:00 	 20.643625 	  20.966586 	 20.596591  	 19.797585  	 20.241477  	 20.993885  	 21.389387  	 41.888050  	 38.457984  	 1.013176  	 38.942286   
 15:14:00 	 20.553870 	  20.966586 	 20.507812  	 19.886364  	 20.063920  	 21.092448  	 21.439130  	 41.888050  	 38.557359  	 1.013176  	 39.037930   
 15:44:00 	 20.643625 	  20.966586 	 20.596591  	 19.797585  	 20.152699  	 21.141730  	 21.538615  	 41.888050  	 38.557359  	 1.013767  	 39.420508   
 16:14:00 	 20.643625 	  20.966586 	 20.507812  	 19.797585  	 20.063920  	 20.895323  	 21.389387  	 42.483615  	 39.153607  	 1.013176  	 39.516152   
 16:44:00 	 21.092399 	  21.145787 	 20.774148  	 19.975142  	 20.241477  	 21.831670  	 21.986300  	 40.002095  	 36.867990  	 1.013176  	 39.994374   
 17:14:00 	 20.643625 	  20.966586 	 20.507812  	 19.886364  	 20.152699  	 21.388137  	 21.886815  	 39.803574  	 36.271742  	 1.013176  	 39.324863   
 17:44:00 	 20.464115 	  20.966586 	 20.507812  	 19.797585  	 20.152699  	 20.993885  	 21.687844  	 40.299878  	 36.569866  	 1.013176  	 39.611796   
 18:14:00 	 20.733380 	  20.966586 	 20.596591  	 19.797585  	 20.152699  	 21.191011  	 21.638101  	 39.902835  	 36.470492  	 1.013767  	 39.707441   
 18:44:00 	 20.823135 	  21.056187 	 20.596591  	 19.886364  	 20.152699  	 21.634544  	 21.886815  	 39.108748  	 35.973619  	 1.013767  	 39.898729   
 19:14:00 	 20.912889 	  21.056187 	 20.685369  	 19.886364  	 20.152699  	 21.683825  	 22.085786  	 37.818358  	 34.582374  	 1.014948  	 39.707441   
 19:44:00 	 20.912889 	  21.145787 	 20.685369  	 19.975142  	 20.152699  	 21.683825  	 22.036043  	 36.230186  	 32.694256  	 1.014357  	 39.324863   
 20:14:00 	 21.002644 	  21.145787 	 20.774148  	 19.975142  	 20.241477  	 21.683825  	 22.185271  	 36.428707  	 32.893005  	 1.014357  	 40.090018   
 20:44:00 	 20.912889 	  21.145787 	 20.596591  	 19.975142  	 20.241477  	 21.634544  	 22.185271  	 35.733882  	 32.197382  	 1.014948  	 39.420508   
 21:14:00 	 20.912889 	  21.145787 	 20.774148  	 19.886364  	 20.241477  	 21.683825  	 22.135529  	 35.336839  	 31.799884  	 1.014357  	 39.516152   
 21:44:00 	 20.823135 	  21.145787 	 20.685369  	 19.975142  	 20.241477  	 21.585262  	 22.085786  	 33.450884  	 29.911766  	 1.014948  	 39.420508   
 22:14:00 	 20.823135 	  21.145787 	 20.685369  	 19.975142  	 20.241477  	 21.437418  	 21.986300  	 33.351623  	 29.812391  	 1.014948  	 39.324863   
 22:44:00 	 20.823135 	  21.145787 	 20.685369  	 19.975142  	 20.241477  	 21.338855  	 21.936558  	 32.656797  	 28.918019  	 1.014948  	 39.133575   
 23:14:00 	 20.733380 	  21.145787 	 20.685369  	 19.975142  	 20.241477  	 21.338855  	 21.936558  	 33.351623  	 29.812391  	 1.014948  	 39.133575   
 23:44:00 	 20.823135 	  21.056187 	 20.596591  	 19.975142  	 20.241477  	 21.338855  	 21.787329  	 32.061233  	 28.619895  	 1.014948  	 39.324863   
