  time  	 temp_tab_dw  	 temp_tab_up  	 temp_pl1  	 temp_pl2  	 temp_pl3  	 temp_amb_pc  	 temp_amb_door  	 rh_amb_pc  	 rh_amb_door  	 press_amb  	 press_diff  
 00:14:00 	 20.284605 	  20.697783 	 20.241477  	 19.620028  	 20.063920  	 20.796760  	 21.240159  	 31.366407  	 27.824898  	 1.006681  	 39.037930   
 00:44:00 	 20.374360 	  20.697783 	 20.330256  	 19.620028  	 20.063920  	 20.747478  	 21.140673  	 31.167886  	 27.824898  	 1.006681  	 39.229219   
 01:14:00 	 20.464115 	  20.697783 	 20.330256  	 19.620028  	 20.063920  	 20.846041  	 21.240159  	 31.167886  	 27.924273  	 1.006681  	 38.942286   
 01:44:00 	 20.553870 	  20.697783 	 20.330256  	 19.708807  	 20.063920  	 20.944604  	 21.289902  	 30.572321  	 27.427400  	 1.006681  	 39.324863   
 02:14:00 	 20.464115 	  20.697783 	 20.241477  	 19.620028  	 20.063920  	 20.895323  	 21.190416  	 30.373799  	 27.029901  	 1.006681  	 39.133575   
 02:44:00 	 20.464115 	  20.697783 	 20.241477  	 19.620028  	 20.063920  	 20.895323  	 21.190416  	 30.274539  	 26.930527  	 1.006681  	 39.229219   
 03:14:00 	 20.464115 	  20.697783 	 20.330256  	 19.620028  	 20.063920  	 20.895323  	 21.240159  	 29.976756  	 26.831152  	 1.006681  	 39.133575   
 03:44:00 	 20.553870 	  20.697783 	 20.330256  	 19.620028  	 20.063920  	 20.895323  	 21.339644  	 29.480452  	 26.334279  	 1.006090  	 38.942286   
 04:14:00 	 20.553870 	  20.697783 	 20.330256  	 19.620028  	 20.063920  	 20.993885  	 21.389387  	 28.785627  	 25.539282  	 1.006090  	 39.229219   
 04:44:00 	 20.464115 	  20.608183 	 20.241477  	 19.620028  	 19.975142  	 20.796760  	 21.289902  	 29.182670  	 25.837406  	 1.006090  	 39.324863   
 05:14:00 	 20.374360 	  20.608183 	 20.241477  	 19.531250  	 19.975142  	 20.796760  	 21.190416  	 29.083409  	 25.738031  	 1.006090  	 38.846641   
 05:44:00 	 20.464115 	  20.608183 	 20.330256  	 19.620028  	 19.975142  	 20.796760  	 21.240159  	 28.984148  	 25.638656  	 1.006090  	 38.846641   
 06:14:00 	 20.464115 	  20.608183 	 20.330256  	 19.620028  	 19.975142  	 20.846041  	 21.190416  	 28.487845  	 25.141783  	 1.006090  	 38.846641   
 06:44:00 	 20.464115 	  20.608183 	 20.330256  	 19.620028  	 19.975142  	 20.895323  	 21.289902  	 28.487845  	 25.241158  	 1.006090  	 38.942286   
 07:14:00 	 20.553870 	  20.608183 	 20.241477  	 19.620028  	 20.063920  	 20.944604  	 21.240159  	 28.190062  	 24.943034  	 1.006681  	 38.942286   
 07:44:00 	 20.464115 	  20.608183 	 20.419034  	 19.531250  	 19.975142  	 20.895323  	 21.289902  	 28.090801  	 24.843659  	 1.007271  	 38.750997   
 08:14:00 	 20.553870 	  20.697783 	 20.241477  	 19.531250  	 19.975142  	 20.944604  	 21.389387  	 28.487845  	 25.241158  	 1.007271  	 39.133575   
 08:44:00 	 20.464115 	  20.608183 	 20.241477  	 19.620028  	 19.975142  	 20.895323  	 21.339644  	 28.884888  	 25.539282  	 1.007271  	 38.846641   
 09:14:00 	 20.464115 	  20.608183 	 20.241477  	 19.620028  	 19.886364  	 20.895323  	 21.240159  	 29.281931  	 26.135529  	 1.007862  	 38.942286   
 09:44:00 	 20.464115 	  20.697783 	 20.241477  	 19.531250  	 20.063920  	 20.895323  	 21.240159  	 29.877496  	 26.533028  	 1.007862  	 38.655353   
 10:14:00 	 20.553870 	  20.697783 	 20.330256  	 19.620028  	 19.975142  	 20.944604  	 21.389387  	 30.175278  	 26.831152  	 1.008452  	 38.846641   
 10:44:00 	 20.553870 	  20.608183 	 20.330256  	 19.620028  	 19.975142  	 21.092448  	 21.389387  	 30.572321  	 27.328025  	 1.009043  	 38.846641   
 11:14:00 	 20.553870 	  20.697783 	 20.330256  	 19.620028  	 19.975142  	 21.043167  	 21.439130  	 30.572321  	 27.129276  	 1.008452  	 38.942286   
 11:44:00 	 20.643625 	  20.697783 	 20.419034  	 19.620028  	 19.975142  	 21.092448  	 21.488873  	 30.870103  	 27.526774  	 1.008452  	 38.942286   
 12:14:00 	 20.643625 	  20.787384 	 20.330256  	 19.620028  	 19.975142  	 21.191011  	 21.488873  	 30.572321  	 27.328025  	 1.008452  	 39.324863   
 12:44:00 	 20.643625 	  20.787384 	 20.330256  	 19.708807  	 19.975142  	 21.437418  	 21.687844  	 30.870103  	 27.626149  	 1.008452  	 39.420508   
 13:14:00 	 20.823135 	  20.787384 	 20.419034  	 19.797585  	 19.975142  	 21.634544  	 21.886815  	 30.870103  	 27.725524  	 1.007862  	 39.516152   
 13:44:00 	 20.823135 	  20.876985 	 20.419034  	 19.797585  	 20.063920  	 21.782388  	 22.085786  	 30.969364  	 27.824898  	 1.007271  	 39.516152   
 14:14:00 	 21.002644 	  20.966586 	 20.507812  	 19.797585  	 20.063920  	 21.880951  	 22.135529  	 30.274539  	 27.129276  	 1.007862  	 39.420508   
 14:44:00 	 20.553870 	  20.787384 	 20.507812  	 19.708807  	 20.063920  	 21.486700  	 21.986300  	 31.465668  	 27.924273  	 1.007862  	 39.324863   
 15:14:00 	 20.464115 	  20.787384 	 20.330256  	 19.708807  	 19.975142  	 21.191011  	 21.638101  	 32.756058  	 29.216143  	 1.007271  	 38.942286   
 15:44:00 	 20.464115 	  20.787384 	 20.330256  	 19.620028  	 19.975142  	 20.993885  	 21.488873  	 33.252362  	 29.613642  	 1.007862  	 38.846641   
 16:14:00 	 20.464115 	  20.787384 	 20.330256  	 19.620028  	 20.063920  	 20.944604  	 21.339644  	 33.550144  	 30.209890  	 1.008452  	 39.324863   
 16:44:00 	 20.823135 	  20.876985 	 20.507812  	 19.797585  	 20.063920  	 21.437418  	 21.687844  	 32.954580  	 29.713016  	 1.007862  	 39.516152   
 17:14:00 	 20.733380 	  20.876985 	 20.507812  	 19.708807  	 20.063920  	 21.585262  	 21.886815  	 32.855319  	 29.613642  	 1.008452  	 39.324863   
 17:44:00 	 20.823135 	  20.966586 	 20.419034  	 19.797585  	 20.063920  	 21.683825  	 21.986300  	 32.359015  	 29.017394  	 1.009043  	 39.420508   
 18:14:00 	 20.823135 	  20.966586 	 20.507812  	 19.886364  	 20.152699  	 21.831670  	 22.135529  	 31.862711  	 28.619895  	 1.009043  	 39.516152   
 18:44:00 	 20.912889 	  20.966586 	 20.507812  	 19.797585  	 20.152699  	 21.733107  	 22.185271  	 31.564929  	 28.123022  	 1.009043  	 39.611796   
 19:14:00 	 20.912889 	  20.966586 	 20.596591  	 19.886364  	 20.063920  	 21.782388  	 22.235014  	 31.267146  	 28.023648  	 1.010224  	 39.420508   
 19:44:00 	 20.912889 	  21.056187 	 20.596591  	 19.886364  	 20.152699  	 21.782388  	 22.235014  	 31.267146  	 27.924273  	 1.009633  	 39.516152   
 20:14:00 	 20.912889 	  21.056187 	 20.685369  	 19.886364  	 20.152699  	 21.831670  	 22.235014  	 30.770843  	 27.427400  	 1.010224  	 39.516152   
 20:44:00 	 20.912889 	  21.056187 	 20.685369  	 19.886364  	 20.241477  	 21.782388  	 22.235014  	 30.770843  	 27.328025  	 1.010224  	 39.611796   
 21:14:00 	 21.002644 	  21.145787 	 20.596591  	 19.975142  	 20.152699  	 21.782388  	 22.284757  	 30.373799  	 26.831152  	 1.010224  	 39.707441   
 21:44:00 	 20.912889 	  21.145787 	 20.596591  	 19.886364  	 20.241477  	 21.733107  	 22.135529  	 30.274539  	 26.831152  	 1.010814  	 39.611796   
 22:14:00 	 20.912889 	  21.056187 	 20.685369  	 19.886364  	 20.241477  	 21.733107  	 22.135529  	 29.877496  	 26.433653  	 1.011405  	 39.707441   
 22:44:00 	 21.002644 	  21.145787 	 20.774148  	 19.886364  	 20.241477  	 21.733107  	 22.135529  	 29.480452  	 26.135529  	 1.011995  	 39.611796   
 23:14:00 	 20.912889 	  21.145787 	 20.685369  	 19.975142  	 20.241477  	 21.782388  	 22.185271  	 29.083409  	 25.738031  	 1.011995  	 39.707441   
 23:44:00 	 20.912889 	  21.145787 	 20.685369  	 19.975142  	 20.241477  	 21.782388  	 22.185271  	 28.686366  	 25.340532  	 1.011995  	 39.324863   
