  time  	 temp_tab_dw  	 temp_tab_up  	 temp_pl1  	 temp_pl2  	 temp_pl3  	 temp_amb_pc  	 temp_amb_door  	 rh_amb_pc  	 rh_amb_door  	 press_amb  	 press_diff  
 00:17:49 	 20.553870 	  20.966586 	 20.596591  	 19.886364  	 20.241477  	 21.388137  	 21.638101  	 36.925011  	 33.787377  	 0.999004  	 41.046462   
 00:47:49 	 20.733380 	  21.056187 	 20.596591  	 19.975142  	 20.330256  	 21.535981  	 21.737586  	 37.222793  	 34.184875  	 0.999595  	 41.237750   
 01:17:49 	 20.643625 	  21.056187 	 20.596591  	 19.975142  	 20.241477  	 21.585262  	 21.787329  	 37.421315  	 34.284250  	 0.999004  	 41.237750   
 01:47:49 	 20.733380 	  21.056187 	 20.507812  	 19.975142  	 20.241477  	 21.585262  	 21.787329  	 37.024272  	 33.787377  	 0.999004  	 41.142106   
 02:17:49 	 20.733380 	  20.966586 	 20.596591  	 19.975142  	 20.330256  	 21.585262  	 21.787329  	 36.428707  	 33.389878  	 0.999004  	 41.237750   
 02:47:49 	 20.643625 	  21.056187 	 20.596591  	 19.975142  	 20.330256  	 21.535981  	 21.787329  	 36.726490  	 33.588627  	 0.999004  	 41.046462   
 03:17:49 	 20.733380 	  21.056187 	 20.596591  	 19.975142  	 20.330256  	 21.585262  	 21.787329  	 37.719097  	 34.482999  	 0.999004  	 41.237750   
 03:47:49 	 20.643625 	  20.966586 	 20.596591  	 19.975142  	 20.419034  	 21.437418  	 21.687844  	 37.917619  	 34.681748  	 0.999004  	 41.333395   
 04:17:49 	 20.733380 	  20.966586 	 20.596591  	 19.975142  	 20.330256  	 21.535981  	 21.687844  	 37.520576  	 34.383624  	 0.999004  	 41.142106   
 04:47:49 	 20.823135 	  20.966586 	 20.596591  	 19.975142  	 20.330256  	 21.585262  	 21.837072  	 37.222793  	 34.085500  	 0.999004  	 41.237750   
 05:17:49 	 20.733380 	  21.056187 	 20.774148  	 20.063920  	 20.330256  	 21.634544  	 21.886815  	 37.421315  	 34.184875  	 0.999004  	 41.237750   
 05:47:49 	 20.823135 	  21.056187 	 20.596591  	 19.886364  	 20.330256  	 21.683825  	 21.936558  	 37.619837  	 34.383624  	 0.999004  	 41.429039   
 06:17:49 	 20.823135 	  21.056187 	 20.596591  	 19.886364  	 20.419034  	 21.782388  	 21.986300  	 36.925011  	 33.787377  	 0.998414  	 41.429039   
 06:47:49 	 20.912889 	  21.056187 	 20.685369  	 19.886364  	 20.330256  	 21.831670  	 22.085786  	 35.833142  	 32.694256  	 0.999004  	 41.237750   
 07:17:49 	 20.733380 	  21.056187 	 20.685369  	 19.975142  	 20.330256  	 21.782388  	 22.036043  	 36.428707  	 33.191129  	 0.999595  	 41.237750   
 07:47:49 	 20.733380 	  21.056187 	 20.507812  	 19.975142  	 20.330256  	 21.486700  	 21.886815  	 37.322054  	 33.886751  	 0.999595  	 41.333395   
 08:17:49 	 20.733380 	  21.056187 	 20.685369  	 19.886364  	 20.330256  	 21.535981  	 21.886815  	 38.612444  	 35.178621  	 0.999595  	 41.237750   
 08:47:49 	 20.823135 	  21.056187 	 20.685369  	 19.975142  	 20.330256  	 21.535981  	 21.886815  	 40.299878  	 36.967365  	 1.000185  	 41.333395   
 09:17:49 	 20.823135 	  21.056187 	 20.596591  	 19.975142  	 20.330256  	 21.733107  	 21.986300  	 40.399138  	 37.166114  	 1.000185  	 41.333395   
 09:47:49 	 21.002644 	  21.145787 	 20.685369  	 19.975142  	 20.330256  	 21.979514  	 22.135529  	 40.200617  	 37.166114  	 1.000185  	 41.620328   
 10:17:49 	 20.643625 	  21.056187 	 20.596591  	 19.886364  	 20.330256  	 21.585262  	 21.986300  	 41.590268  	 38.060486  	 1.000185  	 41.524684   
 10:47:49 	 20.464115 	  21.056187 	 20.596591  	 19.886364  	 20.330256  	 21.240292  	 21.588358  	 42.880658  	 39.352356  	 1.000185  	 41.237750   
 11:17:49 	 20.464115 	  20.966586 	 20.685369  	 19.886364  	 20.330256  	 21.141730  	 21.488873  	 43.873266  	 40.445477  	 1.000185  	 41.142106   
 11:47:49 	 20.464115 	  21.056187 	 20.596591  	 19.886364  	 20.330256  	 21.191011  	 21.439130  	 44.071787  	 40.644226  	 0.999595  	 41.237750   
 12:17:49 	 20.553870 	  20.966586 	 20.596591  	 19.886364  	 20.330256  	 21.240292  	 21.439130  	 44.468831  	 41.339849  	 1.000185  	 41.142106   
