  time  	 temp_tab_dw  	 temp_tab_up  	 temp_pl1  	 temp_pl2  	 temp_pl3  	 temp_amb_pc  	 temp_amb_door  	 rh_amb_pc  	 rh_amb_door  	 press_amb  	 press_diff  
 00:14:00 	 20.643625 	  20.966586 	 20.507812  	 19.708807  	 19.975142  	 20.993885  	 21.538615  	 23.524805  	 20.272426  	 1.016129  	 38.846641   
 00:44:00 	 20.553870 	  20.876985 	 20.419034  	 19.708807  	 20.063920  	 20.944604  	 21.538615  	 23.723327  	 20.471175  	 1.015539  	 38.846641   
 01:14:00 	 20.553870 	  20.876985 	 20.419034  	 19.708807  	 20.063920  	 20.895323  	 21.439130  	 23.227023  	 20.073677  	 1.016129  	 38.942286   
 01:44:00 	 20.464115 	  20.876985 	 20.330256  	 19.708807  	 20.063920  	 20.846041  	 21.439130  	 22.631458  	 19.378054  	 1.016129  	 38.750997   
 02:14:00 	 20.553870 	  20.876985 	 20.419034  	 19.708807  	 19.975142  	 20.796760  	 21.289902  	 22.432937  	 19.278680  	 1.016129  	 38.750997   
 02:44:00 	 20.464115 	  20.876985 	 20.330256  	 19.708807  	 19.975142  	 20.944604  	 21.389387  	 23.028502  	 19.974302  	 1.016720  	 38.750997   
 03:14:00 	 20.464115 	  20.787384 	 20.419034  	 19.620028  	 19.975142  	 20.846041  	 21.339644  	 23.127762  	 19.974302  	 1.016720  	 38.464064   
 03:44:00 	 20.553870 	  20.876985 	 20.330256  	 19.708807  	 19.975142  	 20.895323  	 21.339644  	 22.333676  	 19.278680  	 1.016720  	 38.655353   
 04:14:00 	 20.553870 	  20.787384 	 20.419034  	 19.708807  	 19.975142  	 20.895323  	 21.339644  	 23.028502  	 19.874927  	 1.017310  	 38.750997   
 04:44:00 	 20.553870 	  20.787384 	 20.330256  	 19.708807  	 19.975142  	 20.895323  	 21.339644  	 22.829980  	 19.775553  	 1.017310  	 38.846641   
 05:14:00 	 20.464115 	  20.787384 	 20.330256  	 19.708807  	 19.975142  	 20.796760  	 21.339644  	 23.524805  	 20.272426  	 1.017310  	 38.655353   
 05:44:00 	 20.464115 	  20.787384 	 20.330256  	 19.620028  	 19.975142  	 20.846041  	 21.289902  	 24.219631  	 21.166798  	 1.017901  	 38.464064   
 06:14:00 	 20.464115 	  20.787384 	 20.330256  	 19.620028  	 19.975142  	 20.796760  	 21.240159  	 24.418152  	 21.166798  	 1.017901  	 38.750997   
 06:44:00 	 20.464115 	  20.876985 	 20.419034  	 19.620028  	 19.886364  	 20.747478  	 21.240159  	 24.715935  	 21.464922  	 1.018491  	 38.559708   
 07:14:00 	 20.464115 	  20.787384 	 20.330256  	 19.620028  	 19.975142  	 20.698197  	 21.240159  	 24.616674  	 21.365547  	 1.019082  	 38.846641   
 07:44:00 	 20.464115 	  20.697783 	 20.330256  	 19.531250  	 19.975142  	 20.747478  	 21.289902  	 24.318892  	 21.266172  	 1.018491  	 38.559708   
 08:14:00 	 20.464115 	  20.697783 	 20.330256  	 19.620028  	 19.886364  	 20.747478  	 21.190416  	 24.418152  	 21.266172  	 1.019082  	 38.655353   
 08:44:00 	 20.464115 	  20.697783 	 20.330256  	 19.531250  	 19.886364  	 20.747478  	 21.240159  	 24.616674  	 21.464922  	 1.020263  	 38.464064   
 09:14:00 	 20.464115 	  20.697783 	 20.330256  	 19.620028  	 19.886364  	 20.747478  	 21.240159  	 24.914456  	 21.564296  	 1.019672  	 38.559708   
 09:44:00 	 20.464115 	  20.787384 	 20.330256  	 19.531250  	 19.886364  	 20.747478  	 21.190416  	 25.013717  	 21.763045  	 1.020263  	 38.655353   
 10:14:00 	 20.464115 	  20.697783 	 20.330256  	 19.620028  	 19.886364  	 20.747478  	 21.190416  	 25.708543  	 22.458668  	 1.020263  	 38.559708   
 10:44:00 	 20.464115 	  20.697783 	 20.241477  	 19.531250  	 19.975142  	 20.747478  	 21.289902  	 26.304107  	 23.154290  	 1.021444  	 38.846641   
 11:14:00 	 20.464115 	  20.697783 	 20.419034  	 19.620028  	 19.886364  	 20.747478  	 21.190416  	 26.502629  	 23.154290  	 1.021444  	 38.846641   
 11:44:00 	 20.464115 	  20.697783 	 20.419034  	 19.620028  	 19.886364  	 20.846041  	 21.289902  	 26.701150  	 23.651164  	 1.021444  	 38.655353   
 12:14:00 	 20.374360 	  20.697783 	 20.330256  	 19.620028  	 19.886364  	 20.846041  	 21.240159  	 27.098194  	 23.949287  	 1.021444  	 38.655353   
 12:44:00 	 20.553870 	  20.787384 	 20.330256  	 19.620028  	 19.886364  	 20.895323  	 21.339644  	 26.998933  	 23.750538  	 1.020263  	 38.750997   
 13:14:00 	 20.464115 	  20.697783 	 20.241477  	 19.708807  	 19.886364  	 20.944604  	 21.389387  	 26.701150  	 23.452414  	 1.020263  	 38.846641   
 13:44:00 	 20.643625 	  20.697783 	 20.330256  	 19.620028  	 19.886364  	 21.092448  	 21.439130  	 26.800411  	 23.551789  	 1.020263  	 38.655353   
 14:14:00 	 20.643625 	  20.787384 	 20.419034  	 19.708807  	 19.886364  	 21.141730  	 21.538615  	 27.197454  	 23.949287  	 1.019672  	 38.942286   
 14:44:00 	 20.643625 	  20.787384 	 20.419034  	 19.708807  	 19.886364  	 21.338855  	 21.687844  	 26.800411  	 23.651164  	 1.019672  	 38.559708   
 15:14:00 	 20.643625 	  20.787384 	 20.419034  	 19.708807  	 19.975142  	 21.191011  	 21.787329  	 26.899672  	 23.551789  	 1.019672  	 38.081487   
 15:44:00 	 20.553870 	  20.787384 	 20.419034  	 19.708807  	 20.063920  	 21.240292  	 21.737586  	 26.800411  	 23.551789  	 1.019672  	 38.655353   
 16:14:00 	 20.553870 	  20.876985 	 20.419034  	 19.708807  	 19.975142  	 21.191011  	 21.687844  	 26.800411  	 23.452414  	 1.019672  	 38.177131   
 16:44:00 	 20.643625 	  20.876985 	 20.419034  	 19.708807  	 19.975142  	 21.240292  	 21.737586  	 26.899672  	 23.551789  	 1.019082  	 38.559708   
 17:14:00 	 20.643625 	  20.876985 	 20.419034  	 19.708807  	 19.975142  	 21.338855  	 21.787329  	 26.601890  	 23.253665  	 1.019082  	 38.559708   
 17:44:00 	 20.643625 	  20.787384 	 20.419034  	 19.708807  	 19.975142  	 21.240292  	 21.787329  	 26.701150  	 23.452414  	 1.019082  	 38.368420   
 18:14:00 	 20.733380 	  20.876985 	 20.419034  	 19.708807  	 19.975142  	 21.191011  	 21.737586  	 26.701150  	 23.452414  	 1.019672  	 38.464064   
 18:44:00 	 20.643625 	  20.876985 	 20.419034  	 19.708807  	 19.975142  	 21.191011  	 21.787329  	 26.403368  	 23.054916  	 1.019082  	 38.464064   
 19:14:00 	 20.553870 	  20.876985 	 20.419034  	 19.708807  	 19.975142  	 21.141730  	 21.687844  	 26.304107  	 22.955541  	 1.019672  	 38.846641   
