  time  	 temp_tab_dw  	 temp_tab_up  	 temp_pl1  	 temp_pl2  	 temp_pl3  	 temp_amb_pc  	 temp_amb_door  	 rh_amb_pc  	 rh_amb_door  	 press_amb  	 press_diff  
 00:29:12 	 20.912889 	  21.235388 	 20.685369  	 20.063920  	 20.507812  	 21.437418  	 21.886815  	 29.976756  	 26.831152  	 1.023806  	 40.855173   
 00:59:12 	 20.912889 	  21.145787 	 20.774148  	 19.975142  	 20.419034  	 21.437418  	 21.837072  	 29.877496  	 26.731777  	 1.023806  	 41.046462   
 01:29:12 	 20.912889 	  21.145787 	 20.685369  	 19.975142  	 20.419034  	 21.437418  	 21.837072  	 29.678974  	 26.632403  	 1.023806  	 40.855173   
 01:59:12 	 20.823135 	  21.145787 	 20.685369  	 20.063920  	 20.419034  	 21.437418  	 21.837072  	 29.480452  	 26.334279  	 1.023806  	 41.046462   
 02:29:12 	 20.823135 	  21.145787 	 20.774148  	 20.063920  	 20.507812  	 21.388137  	 21.787329  	 29.381192  	 26.234904  	 1.023215  	 41.046462   
 02:59:12 	 20.823135 	  21.145787 	 20.685369  	 19.886364  	 20.419034  	 21.289574  	 21.737586  	 28.984148  	 25.837406  	 1.023806  	 41.142106   
 03:29:12 	 20.823135 	  21.145787 	 20.774148  	 19.975142  	 20.419034  	 21.289574  	 21.638101  	 28.785627  	 25.638656  	 1.023215  	 40.950817   
 03:59:12 	 20.823135 	  21.056187 	 20.685369  	 19.886364  	 20.419034  	 21.338855  	 21.687844  	 28.388584  	 25.340532  	 1.022625  	 40.855173   
 04:29:12 	 20.823135 	  21.056187 	 20.685369  	 19.975142  	 20.330256  	 21.240292  	 21.687844  	 28.388584  	 25.241158  	 1.022625  	 40.855173   
 04:59:12 	 20.823135 	  21.056187 	 20.596591  	 19.975142  	 20.330256  	 21.338855  	 21.687844  	 28.190062  	 25.141783  	 1.022034  	 40.950817   
 05:29:12 	 20.823135 	  21.056187 	 20.685369  	 19.975142  	 20.330256  	 21.289574  	 21.687844  	 27.991541  	 24.943034  	 1.022034  	 40.855173   
 05:59:12 	 20.823135 	  21.056187 	 20.596591  	 19.975142  	 20.419034  	 21.338855  	 21.638101  	 27.892280  	 24.843659  	 1.022034  	 40.855173   
 06:29:12 	 20.733380 	  21.056187 	 20.685369  	 19.975142  	 20.419034  	 21.240292  	 21.737586  	 26.800411  	 23.651164  	 1.022034  	 40.663884   
 06:59:12 	 20.733380 	  21.056187 	 20.685369  	 19.886364  	 20.330256  	 21.289574  	 21.638101  	 25.708543  	 22.657417  	 1.022034  	 40.663884   
 07:29:12 	 20.733380 	  21.056187 	 20.596591  	 19.886364  	 20.241477  	 21.289574  	 21.687844  	 26.701150  	 23.651164  	 1.022034  	 40.663884   
 07:59:12 	 20.823135 	  21.056187 	 20.685369  	 19.975142  	 20.330256  	 21.338855  	 21.687844  	 26.601890  	 23.551789  	 1.021444  	 40.759529   
 08:29:12 	 20.823135 	  21.056187 	 20.685369  	 19.886364  	 20.330256  	 21.289574  	 21.687844  	 26.701150  	 23.651164  	 1.021444  	 40.663884   
