  time  	 temp_tab_dw  	 temp_tab_up  	 temp_pl1  	 temp_pl2  	 temp_pl3  	 temp_amb_pc  	 temp_amb_door  	 rh_amb_pc  	 rh_amb_door  	 press_amb  	 press_diff  
 00:03:39 	 21.178644 	  21.258545 	 21.175315  	 21.142023  	 21.891091  	 21.894379  	 22.086639  	 35.307312  	 32.382202  	 -0.000439  	 39.649992   
 00:33:39 	 21.088756 	  21.251887 	 21.178644  	 21.138694  	 21.884433  	 22.009735  	 22.064667  	 35.032654  	 32.283325  	 -0.000439  	 39.655695   
 01:03:39 	 20.829079 	  21.178644 	 21.142023  	 21.068781  	 21.801203  	 21.603241  	 21.850433  	 35.779724  	 32.568970  	 -0.000439  	 39.547324   
 01:33:39 	 20.732533 	  21.132036 	 21.095415  	 21.032160  	 21.777899  	 21.312103  	 21.625214  	 36.427917  	 33.239136  	 -0.000330  	 39.427546   
 02:03:39 	 20.692583 	  21.098744 	 21.045477  	 20.955589  	 21.754594  	 21.169281  	 21.460419  	 37.010193  	 33.857117  	 -0.000549  	 39.165174   
 02:33:39 	 20.659291 	  21.078769 	 21.052135  	 20.965576  	 21.747936  	 21.246185  	 21.383514  	 37.405701  	 34.494324  	 -0.000330  	 39.216508   
 03:03:39 	 20.699241 	  21.068781 	 21.008856  	 20.965576  	 21.751265  	 21.235199  	 21.345062  	 37.383728  	 34.538269  	 -0.000439  	 39.296360   
 03:33:39 	 20.652632 	  21.042148 	 20.985551  	 20.945601  	 21.701327  	 21.158295  	 21.339569  	 37.504578  	 34.560242  	 -0.000330  	 39.302064   
 04:03:39 	 20.635986 	  21.018843 	 20.972235  	 20.922297  	 21.721302  	 21.114349  	 21.229706  	 37.559509  	 34.593201  	 -0.000439  	 39.256434   
 04:33:39 	 20.652632 	  20.992210 	 20.942272  	 20.905651  	 21.668035  	 21.064911  	 21.218719  	 37.636414  	 34.714050  	 -0.000439  	 39.153767   
 05:03:39 	 20.642645 	  20.978893 	 20.945601  	 20.902322  	 21.664706  	 21.059418  	 21.185760  	 37.911072  	 35.054626  	 -0.000330  	 39.381916   
