  time  	 temp_tab_dw  	 temp_tab_up  	 temp_pl1  	 temp_pl2  	 temp_pl3  	 temp_amb_pc  	 temp_amb_door  	 rh_amb_pc  	 rh_amb_door  	 press_amb  	 press_diff  
 10:33:15 	 20.318881 	  21.065452 	 19.899403  	 21.105402  	 21.691340  	 21.960297  	 21.954803  	 67.593384  	 64.393616  	 -0.000439  	 43.701070   
 11:03:15 	 20.295577 	  21.052135 	 19.886086  	 21.088756  	 21.694669  	 21.811981  	 21.779022  	 69.406128  	 66.349182  	 -0.000439  	 43.798033   
 11:33:15 	 20.378806 	  21.058794 	 19.899403  	 21.152011  	 21.684681  	 21.894379  	 21.800995  	 70.361938  	 67.725220  	 -0.000439  	 43.906404   
 12:03:15 	 20.362160 	  21.867787 	 19.902732  	 21.118719  	 21.688010  	 21.800995  	 21.905365  	 72.350464  	 68.768921  	 -0.000439  	 43.815144   
 12:33:15 	 20.345514 	  21.035489 	 20.849055  	 21.045477  	 21.694669  	 21.658173  	 21.800995  	 73.361206  	 69.933472  	 -0.000439  	 43.923515   
 13:03:15 	 20.415427 	  21.058794 	 20.819092  	 21.058794  	 21.674694  	 21.779022  	 21.872406  	 72.394409  	 69.230347  	 -0.000549  	 44.071812   
 13:33:15 	 20.325539 	  21.015514 	 20.789129  	 20.965576  	 21.634743  	 21.647186  	 21.779022  	 72.965698  	 69.230347  	 -0.000439  	 43.997664   
 14:03:15 	 20.228993 	  20.982222 	 20.779142  	 20.928955  	 21.614768  	 21.427460  	 21.718597  	 73.218384  	 68.977661  	 -0.000330  	 43.963441   
 14:33:15 	 20.225664 	  20.965576 	 20.742520  	 20.889005  	 21.598122  	 21.257172  	 21.658173  	 73.745728  	 69.263306  	 -0.000439  	 43.455809   
 15:03:15 	 20.199030 	  20.952259 	 20.772483  	 20.918968  	 21.594793  	 21.334076  	 21.570282  	 73.756714  	 69.559937  	 -0.000439  	 43.735292   
 15:33:15 	 20.252297 	  21.777899 	 20.729204  	 21.005526  	 21.564830  	 21.432953  	 21.663666  	 74.031372  	 69.999390  	 -0.000439  	 43.917812   
 16:03:15 	 20.438732 	  20.988881 	 20.842396  	 21.015514  	 21.664706  	 21.866913  	 21.811981  	 72.789917  	 69.977417  	 -0.000330  	 44.003368   
 16:33:15 	 20.542769 	  21.022172 	 20.889005  	 21.138694  	 21.741278  	 22.174530  	 22.026215  	 72.097778  	 69.494019  	 -0.000659  	 43.752403   
 17:03:15 	 20.632657 	  21.068781 	 20.928955  	 21.171986  	 21.744607  	 22.295380  	 22.196503  	 71.691284  	 68.944702  	 -0.000330  	 44.123146   
 17:33:15 	 20.682595 	  21.102073 	 21.008856  	 21.261874  	 21.827836  	 22.405243  	 22.361298  	 71.306763  	 68.450317  	 -0.000439  	 43.809441   
 18:03:15 	 20.765825 	  21.158669 	 21.012185  	 21.268532  	 21.857799  	 22.465668  	 22.532959  	 71.482544  	 68.450317  	 -0.000330  	 44.014775   
 18:33:15 	 20.772483 	  21.175315 	 21.048806  	 21.301824  	 21.871116  	 22.576904  	 22.609863  	 71.537476  	 68.263550  	 -0.000439  	 44.117442   
 19:03:15 	 20.606024 	  21.161998 	 21.008856  	 21.218595  	 21.821178  	 22.251434  	 22.527466  	 71.867065  	 67.571411  	 -0.000330  	 44.094627   
 19:33:15 	 20.472856 	  21.145352 	 20.962247  	 21.168657  	 21.801203  	 22.042694  	 22.328339  	 71.394653  	 67.162170  	 -0.000439  	 44.151665   
 20:03:15 	 20.325539 	  21.105402 	 20.889005  	 21.058794  	 21.741278  	 21.718597  	 22.086639  	 70.680542  	 66.085510  	 -0.000330  	 44.066109   
 20:33:15 	 20.298906 	  21.075439 	 20.859042  	 21.005526  	 21.701327  	 21.526337  	 21.888885  	 71.460571  	 66.689758  	 -0.000330  	 44.037590   
 21:03:15 	 20.285589 	  21.062123 	 20.832409  	 20.992210  	 21.688010  	 21.581268  	 21.855927  	 72.163696  	 67.791138  	 -0.000549  	 44.157368   
 21:33:15 	 20.232322 	  21.038818 	 20.835738  	 20.982222  	 21.671365  	 21.493378  	 21.800995  	 72.537231  	 68.263550  	 -0.000439  	 43.963441   
 22:03:15 	 20.172397 	  21.018843 	 20.779142  	 20.942272  	 21.658048  	 21.405487  	 21.702118  	 72.515259  	 68.340454  	 -0.000659  	 44.088924   
 22:33:15 	 20.142434 	  20.992210 	 20.749179  	 20.935613  	 21.648060  	 21.378021  	 21.630707  	 72.482300  	 68.318481  	 -0.000220  	 44.100331   
 23:03:15 	 20.149092 	  20.968905 	 20.732533  	 20.928955  	 21.584806  	 21.246185  	 21.553802  	 72.647095  	 68.318481  	 -0.000439  	 44.117442   
 23:33:15 	 20.109142 	  20.942272 	 20.709229  	 20.885676  	 21.601452  	 21.251678  	 21.487885  	 72.460327  	 68.285522  	 -0.000330  	 44.054701   
