 10:56:45 	 0.000000 	  0.000000 	 0.000000  	 0.000000  	 0.000000  	 0.000000  	 61.680941  	 0.000000  	 161.911921  	 0.000000  	 -15.575000   
 11:02:05 	 54.544622 	  54.544622 	 54.544622  	 54.544622  	 54.544622  	 89.998627  	 89.998627  	 179.997253  	 179.997253  	 -1.799973  	 77.873574   
 11:02:14 	 0.000000 	  0.000000 	 0.000000  	 0.000000  	 0.000000  	 0.000000  	 61.680941  	 0.000000  	 161.911921  	 0.000000  	 -15.575000   
 11:26:45 	 0.000000 	  0.000000 	 0.000000  	 0.000000  	 0.000000  	 0.000000  	 61.680941  	 0.000000  	 161.911921  	 0.000000  	 -15.575000   
 11:32:05 	 54.544622 	  54.544622 	 54.544622  	 54.544622  	 54.544622  	 89.998627  	 89.998627  	 179.997253  	 179.997253  	 -1.799973  	 77.873574   
 11:32:14 	 0.000000 	  0.000000 	 0.000000  	 0.000000  	 0.000000  	 0.000000  	 61.680941  	 0.000000  	 161.911921  	 0.000000  	 -15.575000   
 11:56:45 	 0.000000 	  0.000000 	 0.000000  	 0.000000  	 0.000000  	 0.000000  	 61.680941  	 0.000000  	 161.911921  	 0.000000  	 -15.575000   
 12:02:05 	 54.544622 	  54.544622 	 54.544622  	 54.544622  	 54.544622  	 89.998627  	 89.998627  	 179.997253  	 179.997253  	 -1.799973  	 77.873574   
 12:02:14 	 0.000000 	  0.000000 	 0.000000  	 0.000000  	 0.000000  	 0.000000  	 61.680941  	 0.000000  	 161.911921  	 0.000000  	 -15.575000   
 12:26:45 	 0.000000 	  0.000000 	 0.000000  	 0.000000  	 0.000000  	 0.000000  	 61.680941  	 0.000000  	 161.911921  	 0.000000  	 -15.575000   
 12:32:05 	 54.544622 	  54.544622 	 54.544622  	 54.544622  	 54.544622  	 89.998627  	 89.998627  	 179.997253  	 179.997253  	 -1.799973  	 77.873574   
 12:32:14 	 0.000000 	  0.000000 	 0.000000  	 0.000000  	 0.000000  	 0.000000  	 61.680941  	 0.000000  	 161.911921  	 0.000000  	 -15.575000   
 12:56:45 	 0.000000 	  0.000000 	 0.000000  	 0.000000  	 0.000000  	 0.000000  	 61.680941  	 0.000000  	 161.911921  	 0.000000  	 -15.575000   
 13:02:05 	 54.544622 	  54.544622 	 54.544622  	 54.544622  	 54.544622  	 89.998627  	 89.998627  	 179.997253  	 179.997253  	 -1.799973  	 77.873574   
 13:02:14 	 0.000000 	  0.000000 	 0.000000  	 0.000000  	 0.000000  	 0.000000  	 61.680941  	 0.000000  	 161.911921  	 0.000000  	 -15.575000   
 13:26:45 	 0.000000 	  0.000000 	 0.000000  	 0.000000  	 0.000000  	 0.000000  	 61.680941  	 0.000000  	 161.911921  	 0.000000  	 -15.575000   
 13:32:05 	 54.544622 	  54.544622 	 54.544622  	 54.544622  	 54.544622  	 89.998627  	 89.998627  	 179.997253  	 179.997253  	 -1.799973  	 77.873574   
 13:32:14 	 0.000000 	  0.000000 	 0.000000  	 0.000000  	 0.000000  	 0.000000  	 61.680941  	 0.000000  	 161.911921  	 0.000000  	 -15.575000   
 13:56:45 	 0.000000 	  0.000000 	 0.000000  	 0.000000  	 0.000000  	 0.000000  	 61.680941  	 0.000000  	 161.911921  	 0.000000  	 -15.575000   
 14:02:05 	 54.544622 	  54.544622 	 54.544622  	 54.544622  	 54.544622  	 89.998627  	 89.998627  	 179.997253  	 179.997253  	 -1.799973  	 77.873574   
 14:02:14 	 0.000000 	  0.000000 	 0.000000  	 0.000000  	 0.000000  	 0.000000  	 61.680941  	 0.000000  	 161.911921  	 0.000000  	 -15.575000   
 14:26:45 	 0.000000 	  0.000000 	 0.000000  	 0.000000  	 0.000000  	 0.000000  	 61.680941  	 0.000000  	 161.911921  	 0.000000  	 -15.575000   
 14:32:05 	 54.544622 	  54.544622 	 54.544622  	 54.544622  	 54.544622  	 89.998627  	 89.998627  	 179.997253  	 179.997253  	 -1.799973  	 77.873574   
 14:32:14 	 0.000000 	  0.000000 	 0.000000  	 0.000000  	 0.000000  	 0.000000  	 61.680941  	 0.000000  	 161.911921  	 0.000000  	 -15.575000   
