  time  	 temp_tab_dw  	 temp_tab_up  	 temp_pl1  	 temp_pl2  	 temp_pl3  	 temp_amb_pc  	 temp_amb_door  	 rh_amb_pc  	 rh_amb_door  	 press_amb  	 press_diff  
 00:18:41 	 20.643625 	  20.966586 	 20.507812  	 19.886364  	 20.241477  	 21.437418  	 21.837072  	 51.119303  	 47.699826  	 1.005500  	 40.663884   
 00:48:41 	 20.643625 	  20.966586 	 20.596591  	 19.886364  	 20.241477  	 21.486700  	 21.737586  	 51.218564  	 47.898575  	 1.005500  	 40.663884   
 01:18:41 	 20.643625 	  20.966586 	 20.507812  	 19.886364  	 20.241477  	 21.388137  	 21.787329  	 51.317825  	 47.799200  	 1.004909  	 40.855173   
 01:48:41 	 20.643625 	  20.966586 	 20.419034  	 19.886364  	 20.330256  	 21.437418  	 21.737586  	 51.218564  	 47.997950  	 1.004319  	 40.855173   
 02:18:41 	 20.643625 	  20.876985 	 20.596591  	 19.975142  	 20.241477  	 21.437418  	 21.687844  	 51.417085  	 48.097324  	 1.004909  	 40.759529   
 02:48:41 	 20.643625 	  20.966586 	 20.507812  	 19.886364  	 20.241477  	 21.535981  	 21.737586  	 51.218564  	 47.898575  	 1.004909  	 40.663884   
 03:18:41 	 20.643625 	  20.966586 	 20.507812  	 19.886364  	 20.241477  	 21.437418  	 21.687844  	 51.417085  	 48.097324  	 1.004909  	 40.663884   
 03:48:41 	 20.643625 	  20.876985 	 20.507812  	 19.886364  	 20.241477  	 21.437418  	 21.687844  	 51.516346  	 48.196699  	 1.004909  	 40.855173   
 04:18:41 	 20.643625 	  20.966586 	 20.596591  	 19.886364  	 20.241477  	 21.437418  	 21.737586  	 51.218564  	 47.799200  	 1.004909  	 40.855173   
 04:48:41 	 20.553870 	  20.876985 	 20.507812  	 19.797585  	 20.241477  	 21.486700  	 21.737586  	 51.218564  	 47.898575  	 1.004319  	 40.759529   
 05:18:41 	 20.643625 	  20.876985 	 20.596591  	 19.797585  	 20.241477  	 21.486700  	 21.787329  	 51.218564  	 47.997950  	 1.004319  	 40.855173   
 05:48:41 	 20.643625 	  20.966586 	 20.596591  	 19.886364  	 20.241477  	 21.535981  	 21.737586  	 51.317825  	 47.898575  	 1.004909  	 40.855173   
 06:18:41 	 20.643625 	  20.966586 	 20.507812  	 19.886364  	 20.241477  	 21.535981  	 21.787329  	 51.317825  	 48.097324  	 1.003728  	 40.855173   
 06:48:41 	 20.733380 	  20.966586 	 20.507812  	 19.886364  	 20.330256  	 21.535981  	 21.737586  	 51.417085  	 48.196699  	 1.004319  	 40.472596   
 07:18:41 	 20.643625 	  20.966586 	 20.507812  	 19.886364  	 20.330256  	 21.486700  	 21.737586  	 51.417085  	 48.296074  	 1.004319  	 40.472596   
 07:48:41 	 20.643625 	  20.966586 	 20.596591  	 19.886364  	 20.241477  	 21.486700  	 21.787329  	 51.516346  	 48.196699  	 1.004319  	 40.568240   
 08:18:41 	 20.643625 	  20.966586 	 20.507812  	 19.886364  	 20.241477  	 21.535981  	 21.787329  	 51.516346  	 48.196699  	 1.004319  	 40.568240   
 08:48:41 	 20.643625 	  20.876985 	 20.507812  	 19.886364  	 20.241477  	 21.437418  	 21.737586  	 51.913389  	 48.693572  	 1.004319  	 40.472596   
 09:18:41 	 20.643625 	  20.966586 	 20.596591  	 19.886364  	 20.152699  	 21.535981  	 21.787329  	 51.714868  	 48.494823  	 1.004319  	 40.472596   
 09:48:41 	 20.643625 	  20.966586 	 20.596591  	 19.886364  	 20.241477  	 21.486700  	 21.737586  	 52.012650  	 48.594197  	 1.004909  	 40.376951   
 10:18:41 	 20.823135 	  21.056187 	 20.685369  	 19.975142  	 20.419034  	 21.831670  	 21.936558  	 51.714868  	 48.792947  	 1.004909  	 40.759529   
 10:48:41 	 20.823135 	  21.056187 	 20.685369  	 20.063920  	 20.419034  	 21.782388  	 21.986300  	 51.913389  	 48.792947  	 1.004909  	 40.568240   
 11:18:41 	 20.823135 	  21.056187 	 20.685369  	 20.063920  	 20.330256  	 21.880951  	 22.085786  	 51.615607  	 48.097324  	 1.004319  	 40.281307   
 11:48:41 	 20.733380 	  21.056187 	 20.596591  	 19.975142  	 20.330256  	 21.683825  	 21.986300  	 52.310432  	 48.792947  	 1.004319  	 40.663884   
 12:18:41 	 20.733380 	  20.966586 	 20.685369  	 19.975142  	 20.330256  	 21.585262  	 21.936558  	 52.806736  	 49.190445  	 1.004319  	 40.568240   
 12:48:41 	 20.643625 	  20.966586 	 20.596591  	 19.886364  	 20.330256  	 21.486700  	 21.886815  	 52.707475  	 48.991696  	 1.004319  	 40.759529   
 13:18:41 	 20.643625 	  20.966586 	 20.596591  	 19.975142  	 20.419034  	 21.486700  	 21.787329  	 52.905997  	 49.389195  	 1.004319  	 40.568240   
 13:48:41 	 20.643625 	  20.966586 	 20.596591  	 19.886364  	 20.330256  	 21.535981  	 21.787329  	 52.905997  	 49.389195  	 1.004319  	 40.759529   
 14:18:41 	 20.643625 	  20.966586 	 20.596591  	 19.975142  	 20.241477  	 21.486700  	 21.837072  	 52.905997  	 49.389195  	 1.004319  	 40.663884   
