  time  	  press_table  	 press_stiffback  
 00:23:30 	 -0.276367 	  -0.002930  
 00:53:30 	 -0.281250 	  -0.002930  
 01:23:30 	 -0.284180 	  -0.001953  
 01:53:30 	 -0.274414 	  -0.002930  
 02:23:30 	 -0.275391 	  -0.002930  
 02:53:30 	 -0.283203 	  -0.002930  
 03:23:30 	 -0.287109 	  -0.003906  
 03:53:30 	 -0.283203 	  -0.002930  
 04:23:30 	 -0.288086 	  -0.002930  
 04:53:30 	 -0.278320 	  -0.002930  
 05:23:30 	 -0.277344 	  -0.002930  
 05:53:30 	 -0.281250 	  -0.002930  
 06:23:30 	 -0.283203 	  -0.002930  
 06:53:30 	 -0.284180 	  -0.002930  
 07:23:30 	 -0.284180 	  -0.003906  
 07:53:30 	 -0.274414 	  -0.002930  
 08:23:30 	 -0.282227 	  -0.002930  
 08:53:30 	 -0.281250 	  -0.002930  
 09:23:30 	 -0.279297 	  -0.002930  
 09:53:30 	 -0.008789 	  -0.002930  
 10:23:30 	 -0.009766 	  -0.000977  
 10:53:30 	 -0.008789 	  -0.001953  
 11:23:30 	 -0.008789 	  -0.002930  
 11:53:30 	 -0.008789 	  -0.002930  
 12:23:30 	 -0.008789 	  -0.002930  
 12:53:30 	 -0.008789 	  -0.003906  
 13:23:30 	 -0.008789 	  -0.002930  
 13:53:30 	 -0.008789 	  -0.003906  
 14:23:30 	 -0.009766 	  -0.003906  
 14:53:30 	 -0.008789 	  -0.002930  
 15:23:30 	 -0.008789 	  -0.002930  
 15:53:30 	 -0.008789 	  -0.002930  
 16:23:30 	 -0.008789 	  -0.002930  
 16:53:30 	 -0.008789 	  -0.002930  
 17:23:30 	 -0.009766 	  -0.003906  
 17:53:30 	 -0.008789 	  -0.003906  
 18:23:30 	 -0.008789 	  -0.003906  
 18:53:30 	 -0.009766 	  -0.004883  
 19:23:30 	 -0.009766 	  -0.003906  
 19:53:30 	 -0.008789 	  -0.002930  
 20:23:30 	 -0.008789 	  -0.003906  
 20:53:30 	 -0.009766 	  -0.003906  
 21:23:30 	 -0.007812 	  -0.002930  
 21:53:30 	 -0.009766 	  -0.003906  
 22:23:30 	 -0.008789 	  -0.003906  
 22:53:30 	 -0.009766 	  -0.002930  
 23:23:30 	 -0.008789 	  -0.002930  
 23:53:30 	 -0.009766 	  -0.002930  
