  time  	  press_table  	 press_stiffback  
 00:16:37 	 -0.167969 	  -0.362305  
 00:46:37 	 -0.172852 	  -0.374023  
 01:16:37 	 -0.176758 	  -0.386719  
 01:46:37 	 -0.172852 	  -0.380859  
 02:16:37 	 -0.170898 	  -0.369141  
 02:46:37 	 -0.176758 	  -0.383789  
 03:16:37 	 -0.174805 	  -0.383789  
 03:46:37 	 -0.170898 	  -0.368164  
 04:16:37 	 -0.175781 	  -0.382812  
 04:46:37 	 -0.174805 	  -0.384766  
 05:16:37 	 -0.169922 	  -0.369141  
 05:46:37 	 -0.175781 	  -0.384766  
 06:16:37 	 -0.174805 	  -0.384766  
 06:46:37 	 -0.168945 	  -0.364258  
 07:16:37 	 -0.173828 	  -0.375000  
 07:46:37 	 -0.175781 	  -0.382812  
 08:16:37 	 -0.177734 	  -0.389648  
 08:46:37 	 -0.173828 	  -0.379883  
 09:16:37 	 -0.167969 	  -0.363281  
 09:46:37 	 -0.169922 	  -0.367188  
 10:16:37 	 -0.171875 	  -0.373047  
 10:46:37 	 -0.175781 	  -0.378906  
 11:16:37 	 -0.169922 	  -0.371094  
 11:46:37 	 -0.173828 	  -0.377930  
 12:16:37 	 -0.166992 	  -0.365234  
 12:46:37 	 -0.174805 	  -0.387695  
 13:16:37 	 -0.174805 	  -0.382812  
 13:46:37 	 -0.168945 	  -0.369141  
 14:16:37 	 -0.171875 	  -0.380859  
 14:46:37 	 -0.174805 	  -0.383789  
 15:16:37 	 -0.169922 	  -0.371094  
 15:46:37 	 -0.169922 	  -0.375977  
 16:16:37 	 -0.174805 	  -0.386719  
 16:46:37 	 -0.170898 	  -0.374023  
 17:16:37 	 -0.168945 	  -0.370117  
 17:46:37 	 -0.173828 	  -0.383789  
 18:16:37 	 -0.167969 	  -0.367188  
 18:46:37 	 -0.174805 	  -0.386719  
 19:16:37 	 -0.170898 	  -0.373047  
 19:46:37 	 -0.172852 	  -0.383789  
 20:16:37 	 -0.170898 	  -0.372070  
 20:46:37 	 -0.172852 	  -0.383789  
 21:16:37 	 -0.169922 	  -0.370117  
 21:46:37 	 -0.173828 	  -0.384766  
 22:16:37 	 -0.166016 	  -0.363281  
 22:46:37 	 -0.171875 	  -0.377930  
 23:16:37 	 -0.172852 	  -0.377930  
 23:46:37 	 -0.167969 	  -0.363281  
