  time  	  press_table  	 press_stiffback  
 00:12:04 	 -0.008789 	  -0.001953  
 00:42:04 	 -0.009766 	  -0.002930  
 01:12:04 	 -0.007812 	  -0.002930  
 01:42:04 	 -0.008789 	  -0.002930  
 02:12:04 	 -0.007812 	  -0.002930  
 02:42:04 	 -0.009766 	  -0.002930  
 03:12:04 	 -0.008789 	  -0.001953  
 03:42:04 	 -0.008789 	  -0.002930  
 04:12:04 	 -0.008789 	  -0.001953  
 04:42:04 	 -0.008789 	  -0.001953  
 05:12:04 	 -0.008789 	  -0.002930  
 05:42:04 	 -0.009766 	  -0.002930  
 06:12:04 	 -0.008789 	  -0.002930  
 06:42:04 	 -0.008789 	  -0.002930  
 07:12:04 	 -0.008789 	  -0.001953  
 07:42:04 	 -0.008789 	  -0.000977  
 08:12:04 	 -0.008789 	  -0.002930  
 08:42:04 	 -0.009766 	  -0.002930  
 09:12:04 	 -0.008789 	  -0.002930  
 09:42:04 	 -0.284180 	  -0.444336  
 10:12:04 	 -0.262695 	  -0.421875  
 10:42:04 	 -0.272461 	  -0.420898  
 11:12:04 	 -0.268555 	  -0.419922  
 11:42:04 	 -0.276367 	  -0.428711  
 12:12:04 	 -0.286133 	  -0.442383  
 12:42:04 	 -0.287109 	  -0.440430  
 13:12:04 	 -0.290039 	  -0.443359  
 13:42:04 	 -0.292969 	  -0.449219  
 14:12:04 	 -0.296875 	  -0.453125  
 14:42:04 	 -0.286133 	  -0.433594  
 15:12:04 	 -0.284180 	  -0.429688  
 15:42:04 	 -0.291016 	  -0.443359  
 16:12:04 	 -0.296875 	  -0.452148  
 16:42:04 	 -0.280273 	  -0.422852  
 17:12:04 	 -0.288086 	  -0.438477  
 17:42:04 	 -0.293945 	  -0.449219  
 18:12:04 	 -0.291992 	  -0.442383  
 18:42:04 	 -0.282227 	  -0.427734  
 19:12:04 	 -0.289062 	  -0.440430  
 19:42:04 	 -0.294922 	  -0.449219  
 20:12:04 	 -0.290039 	  -0.439453  
 20:42:04 	 -0.282227 	  -0.427734  
 21:12:04 	 -0.288086 	  -0.439453  
 21:42:04 	 -0.294922 	  -0.447266  
 22:12:04 	 -0.291992 	  -0.443359  
 22:42:04 	 -0.280273 	  -0.421875  
 23:12:04 	 -0.286133 	  -0.435547  
 23:42:04 	 -0.291992 	  -0.444336  
