  time  	  press_table  	 press_stiffback  
 00:15:06 	 -0.008789 	  -0.002930  
  time  	  press_table  	 press_stiffback  
 00:16:37 	 -0.008789 	  -0.002930  
 00:45:06 	 -0.008789 	  -0.002930  
 00:46:37 	 -0.008789 	  -0.002930  
 01:15:06 	 -0.008789 	  -0.002930  
 01:16:37 	 -0.008789 	  -0.001953  
 01:45:06 	 -0.008789 	  -0.002930  
 01:46:37 	 -0.008789 	  -0.002930  
 02:15:06 	 -0.007812 	  -0.002930  
 02:16:37 	 -0.008789 	  -0.002930  
 02:45:06 	 -0.009766 	  -0.002930  
 02:46:37 	 -0.008789 	  -0.002930  
 03:15:06 	 -0.009766 	  -0.002930  
 03:16:37 	 -0.009766 	  -0.002930  
 03:45:06 	 -0.009766 	  -0.002930  
 03:46:37 	 -0.008789 	  -0.002930  
 04:15:06 	 -0.008789 	  -0.002930  
 04:16:37 	 -0.008789 	  -0.002930  
 04:45:06 	 -0.008789 	  -0.002930  
 04:46:37 	 -0.007812 	  -0.002930  
 05:15:06 	 -0.008789 	  -0.002930  
 05:16:37 	 -0.008789 	  -0.002930  
 05:45:06 	 -0.008789 	  -0.002930  
 05:46:37 	 -0.007812 	  -0.003906  
 06:15:06 	 -0.008789 	  -0.002930  
 06:16:37 	 -0.009766 	  -0.002930  
 06:45:06 	 -0.008789 	  -0.001953  
 06:46:37 	 -0.008789 	  -0.002930  
 07:15:06 	 -0.008789 	  -0.002930  
 07:16:37 	 -0.008789 	  -0.002930  
 07:45:06 	 -0.008789 	  -0.002930  
 07:46:37 	 -0.008789 	  -0.002930  
 08:15:06 	 -0.008789 	  -0.002930  
 08:16:37 	 -0.007812 	  -0.002930  
 08:45:06 	 -0.008789 	  -0.002930  
 08:46:37 	 -0.008789 	  -0.002930  
 09:15:06 	 -0.007812 	  -0.002930  
 09:16:37 	 -0.008789 	  -0.003906  
 09:45:06 	 -0.009766 	  -0.002930  
 09:46:37 	 -0.008789 	  -0.002930  
 10:15:06 	 -0.102539 	  -0.003906  
 10:16:37 	 -0.104492 	  -0.002930  
 10:45:06 	 -0.178711 	  -0.002930  
 10:46:37 	 -0.181641 	  -0.001953  
 11:15:06 	 -0.008789 	  -0.001953  
 11:16:37 	 -0.008789 	  -0.002930  
 11:45:06 	 -0.007812 	  -0.002930  
 11:46:37 	 -0.008789 	  -0.003906  
 12:15:06 	 -0.008789 	  -0.003906  
 12:16:37 	 -0.008789 	  -0.002930  
 12:45:06 	 -0.008789 	  -0.003906  
 12:46:37 	 -0.008789 	  -0.002930  
 13:15:06 	 -0.009766 	  -0.002930  
 13:16:37 	 -0.008789 	  -0.002930  
 13:45:06 	 -0.008789 	  -0.002930  
 13:46:37 	 -0.009766 	  -0.003906  
 14:15:06 	 -0.008789 	  -0.003906  
 14:16:37 	 -0.008789 	  -0.003906  
 14:45:06 	 -0.181641 	  -0.003906  
 14:46:37 	 -0.188477 	  -0.002930  
 15:15:06 	 -0.182617 	  -0.002930  
 15:16:37 	 -0.186523 	  -0.002930  
 15:45:06 	 -0.185547 	  -0.002930  
 15:46:37 	 -0.173828 	  -0.002930  
 16:15:06 	 -0.178711 	  -0.002930  
 16:16:37 	 -0.183594 	  -0.002930  
 16:45:06 	 -0.008789 	  -0.003906  
 16:46:37 	 -0.008789 	  -0.002930  
 17:15:06 	 -0.007812 	  -0.002930  
 17:16:37 	 -0.008789 	  -0.002930  
 17:45:06 	 -0.008789 	  -0.003906  
 17:46:37 	 -0.007812 	  -0.003906  
 18:15:06 	 -0.009766 	  -0.002930  
 18:16:37 	 -0.009766 	  -0.002930  
 18:45:06 	 -0.008789 	  -0.002930  
 18:46:37 	 -0.008789 	  -0.002930  
 19:15:06 	 -0.008789 	  -0.002930  
 19:16:37 	 -0.008789 	  -0.002930  
 19:45:06 	 -0.008789 	  -0.002930  
 19:46:37 	 -0.009766 	  -0.002930  
 20:15:06 	 -0.008789 	  -0.001953  
 20:16:37 	 -0.008789 	  -0.002930  
 20:45:06 	 -0.007812 	  -0.002930  
 20:46:37 	 -0.008789 	  -0.002930  
 21:15:06 	 -0.008789 	  -0.002930  
 21:16:37 	 -0.008789 	  -0.003906  
 21:45:06 	 -0.008789 	  -0.002930  
 21:46:37 	 -0.008789 	  -0.002930  
 22:15:06 	 -0.007812 	  -0.002930  
 22:16:37 	 -0.008789 	  -0.002930  
 22:45:06 	 -0.007812 	  -0.002930  
 22:46:37 	 -0.007812 	  -0.002930  
 23:15:06 	 -0.008789 	  -0.002930  
 23:16:37 	 -0.007812 	  -0.002930  
 23:45:06 	 -0.008789 	  -0.002930  
 23:46:37 	 -0.008789 	  -0.002930  
