  time  	  press_table  	 press_stiffback  
 00:03:15 	 -0.293945 	  -0.430664  
  time  	  press_table  	 press_stiffback  
 00:03:17 	 -0.292969 	  -0.427734  
  time  	  press_table  	 press_stiffback  
 00:09:41 	 -0.282227 	  -0.416992  
 00:33:15 	 -0.290039 	  -0.425781  
 00:33:17 	 -0.291016 	  -0.426758  
 00:39:41 	 -0.291992 	  -0.428711  
 01:03:15 	 -0.291992 	  -0.427734  
 01:03:17 	 -0.291992 	  -0.426758  
 01:09:41 	 -0.292969 	  -0.430664  
 01:33:15 	 -0.291992 	  -0.427734  
 01:33:17 	 -0.291016 	  -0.426758  
 01:39:41 	 -0.281250 	  -0.416016  
 02:03:15 	 -0.291992 	  -0.429688  
 02:03:17 	 -0.293945 	  -0.429688  
 02:09:41 	 -0.288086 	  -0.423828  
 02:33:15 	 -0.282227 	  -0.416016  
 02:33:17 	 -0.282227 	  -0.416016  
 02:39:41 	 -0.295898 	  -0.434570  
 03:03:15 	 -0.289062 	  -0.423828  
 03:03:17 	 -0.288086 	  -0.423828  
 03:09:41 	 -0.294922 	  -0.432617  
 03:33:15 	 -0.293945 	  -0.431641  
 03:33:17 	 -0.293945 	  -0.431641  
 03:39:41 	 -0.284180 	  -0.419922  
 04:03:15 	 -0.292969 	  -0.430664  
 04:03:17 	 -0.293945 	  -0.430664  
 04:09:41 	 -0.286133 	  -0.420898  
 04:33:15 	 -0.291016 	  -0.428711  
 04:33:17 	 -0.291992 	  -0.429688  
 04:39:41 	 -0.286133 	  -0.422852  
 05:03:15 	 -0.287109 	  -0.423828  
 05:03:17 	 -0.289062 	  -0.425781  
 05:09:41 	 -0.291016 	  -0.429688  
 05:33:15 	 -0.285156 	  -0.419922  
 05:33:17 	 -0.283203 	  -0.419922  
 05:39:41 	 -0.293945 	  -0.432617  
 06:03:15 	 -0.291016 	  -0.428711  
 06:03:17 	 -0.289062 	  -0.427734  
 06:09:41 	 -0.280273 	  -0.416016  
 06:33:15 	 -0.293945 	  -0.431641  
 06:33:17 	 -0.293945 	  -0.431641  
 06:39:41 	 -0.286133 	  -0.422852  
 07:03:15 	 -0.291016 	  -0.429688  
 07:03:17 	 -0.291016 	  -0.428711  
 07:09:41 	 -0.281250 	  -0.419922  
 07:33:15 	 -0.287109 	  -0.422852  
 07:33:17 	 -0.286133 	  -0.422852  
 07:39:41 	 -0.295898 	  -0.434570  
 08:03:15 	 -0.287109 	  -0.423828  
 08:03:17 	 -0.287109 	  -0.420898  
 08:09:41 	 -0.291992 	  -0.429688  
 08:33:15 	 -0.282227 	  -0.419922  
 08:33:17 	 -0.283203 	  -0.421875  
 08:39:41 	 -0.291992 	  -0.427734  
 09:03:15 	 -0.289062 	  -0.425781  
 09:03:17 	 -0.289062 	  -0.425781  
 09:09:41 	 -0.291016 	  -0.428711  
 09:33:15 	 -0.287109 	  -0.417969  
 09:33:17 	 -0.289062 	  -0.418945  
 09:39:41 	 -0.307617 	  -0.437500  
 10:03:15 	 -0.307617 	  -0.468750  
 10:03:17 	 -0.307617 	  -0.468750  
 10:09:41 	 -0.293945 	  -0.452148  
 10:33:15 	 -0.295898 	  -0.455078  
 10:33:17 	 -0.294922 	  -0.453125  
 10:39:41 	 -0.294922 	  -0.445312  
 11:03:15 	 -0.317383 	  -0.472656  
 11:03:17 	 -0.314453 	  -0.474609  
 11:09:41 	 -0.314453 	  -0.468750  
 11:33:15 	 -0.309570 	  -0.465820  
 11:33:17 	 -0.308594 	  -0.465820  
 11:39:41 	 -0.305664 	  -0.457031  
 12:03:15 	 -0.318359 	  -0.478516  
 12:03:17 	 -0.317383 	  -0.477539  
 12:09:41 	 -0.315430 	  -0.473633  
 12:33:15 	 -0.310547 	  -0.465820  
 12:33:17 	 -0.308594 	  -0.464844  
 12:39:41 	 -0.308594 	  -0.461914  
 13:03:15 	 -0.312500 	  -0.467773  
 13:03:17 	 -0.311523 	  -0.466797  
 13:09:41 	 -0.305664 	  -0.456055  
 13:33:15 	 -0.318359 	  -0.478516  
 13:33:17 	 -0.317383 	  -0.476562  
 13:39:41 	 -0.318359 	  -0.477539  
 14:03:15 	 -0.317383 	  -0.475586  
 14:03:17 	 -0.317383 	  -0.476562  
 14:09:41 	 -0.317383 	  -0.477539  
 14:33:15 	 -0.305664 	  -0.457031  
 14:33:17 	 -0.305664 	  -0.456055  
 14:39:41 	 -0.304688 	  -0.455078  
 15:03:15 	 -0.316406 	  -0.476562  
 15:03:17 	 -0.315430 	  -0.474609  
 15:09:41 	 -0.316406 	  -0.475586  
 15:33:15 	 -0.311523 	  -0.469727  
 15:33:17 	 -0.312500 	  -0.473633  
 15:39:41 	 -0.320312 	  -0.481445  
 16:03:15 	 -0.309570 	  -0.460938  
 16:03:17 	 -0.307617 	  -0.459961  
