  time  	  press_table  	 press_stiffback  
 00:03:15 	 -0.281250 	  -0.452148  
  time  	  press_table  	 press_stiffback  
 00:03:17 	 -0.281250 	  -0.451172  
  time  	  press_table  	 press_stiffback  
 00:09:41 	 -0.293945 	  -0.475586  
 00:33:15 	 -0.288086 	  -0.468750  
 00:33:17 	 -0.287109 	  -0.466797  
 00:39:41 	 -0.284180 	  -0.451172  
 01:03:15 	 -0.281250 	  -0.453125  
 01:03:17 	 -0.281250 	  -0.450195  
 01:09:41 	 -0.293945 	  -0.476562  
 01:33:15 	 -0.279297 	  -0.449219  
 01:33:17 	 -0.279297 	  -0.447266  
 01:39:41 	 -0.292969 	  -0.473633  
 02:03:15 	 -0.279297 	  -0.453125  
 02:03:17 	 -0.281250 	  -0.451172  
 02:09:41 	 -0.293945 	  -0.477539  
 02:33:15 	 -0.279297 	  -0.447266  
 02:33:17 	 -0.278320 	  -0.446289  
 02:39:41 	 -0.291016 	  -0.472656  
 03:03:15 	 -0.280273 	  -0.451172  
 03:03:17 	 -0.280273 	  -0.450195  
 03:09:41 	 -0.293945 	  -0.476562  
 03:33:15 	 -0.291016 	  -0.473633  
 03:33:17 	 -0.291016 	  -0.472656  
 03:39:41 	 -0.284180 	  -0.453125  
 04:03:15 	 -0.285156 	  -0.462891  
 04:03:17 	 -0.285156 	  -0.460938  
 04:09:41 	 -0.292969 	  -0.475586  
 04:33:15 	 -0.282227 	  -0.457031  
 04:33:17 	 -0.281250 	  -0.456055  
 04:39:41 	 -0.293945 	  -0.475586  
 05:03:15 	 -0.287109 	  -0.464844  
 05:03:17 	 -0.286133 	  -0.464844  
 05:09:41 	 -0.292969 	  -0.474609  
 05:33:15 	 -0.281250 	  -0.449219  
 05:33:17 	 -0.283203 	  -0.453125  
 05:39:41 	 -0.291992 	  -0.473633  
 06:03:15 	 -0.280273 	  -0.451172  
 06:03:17 	 -0.279297 	  -0.449219  
 06:09:41 	 -0.292969 	  -0.470703  
 06:33:15 	 -0.291016 	  -0.469727  
 06:33:17 	 -0.291992 	  -0.471680  
 06:39:41 	 -0.279297 	  -0.449219  
 07:03:15 	 -0.288086 	  -0.469727  
 07:03:17 	 -0.287109 	  -0.468750  
 07:09:41 	 -0.283203 	  -0.451172  
 07:33:15 	 -0.291992 	  -0.474609  
 07:33:17 	 -0.291016 	  -0.474609  
 07:39:41 	 -0.279297 	  -0.447266  
 08:03:15 	 -0.287109 	  -0.466797  
 08:03:17 	 -0.286133 	  -0.466797  
 08:09:41 	 -0.296875 	  -0.480469  
 08:33:15 	 -0.281250 	  -0.455078  
 08:33:17 	 -0.281250 	  -0.453125  
 08:39:41 	 -0.289062 	  -0.470703  
 09:03:15 	 -0.292969 	  -0.475586  
 09:03:17 	 -0.291016 	  -0.474609  
 09:09:41 	 -0.278320 	  -0.447266  
 09:33:15 	 -0.286133 	  -0.463867  
 09:33:17 	 -0.285156 	  -0.463867  
 09:39:41 	 -0.277344 	  -0.444336  
 10:03:15 	 -0.390625 	  -0.001953  
 10:03:17 	 -0.391602 	  -0.002930  
 10:09:41 	 -0.247070 	  -0.002930  
 10:33:15 	 -0.265625 	  -0.001953  
 10:33:17 	 -0.266602 	  -0.002930  
 10:39:41 	 -0.275391 	  -0.000977  
 11:03:15 	 -0.261719 	  -0.001953  
 11:03:17 	 -0.261719 	  -0.001953  
 11:09:41 	 -0.263672 	  -0.001953  
 11:33:15 	 -0.271484 	  -0.002930  
 11:33:17 	 -0.271484 	  -0.002930  
 11:39:41 	 -0.274414 	  -0.002930  
 12:03:15 	 -0.263672 	  -0.002930  
 12:03:17 	 -0.262695 	  -0.001953  
 12:09:41 	 -0.269531 	  -0.001953  
 12:33:15 	 -0.264648 	  -0.000977  
 12:33:17 	 -0.264648 	  -0.001953  
 12:39:41 	 -0.266602 	  -0.001953  
 13:03:15 	 -0.262695 	  -0.001953  
 13:03:17 	 -0.261719 	  -0.001953  
 13:09:41 	 -0.261719 	  -0.000977  
 13:33:15 	 -0.259766 	  -0.001953  
 13:33:17 	 -0.259766 	  -0.002930  
 13:39:41 	 -0.260742 	  -0.000977  
 14:03:15 	 -0.259766 	  -0.002930  
 14:03:17 	 -0.260742 	  -0.001953  
 14:09:41 	 -0.266602 	  -0.001953  
 14:33:15 	 -0.257812 	  -0.002930  
 14:33:17 	 -0.259766 	  -0.001953  
 14:39:41 	 -0.259766 	  -0.002930  
 15:03:15 	 -0.271484 	  -0.001953  
 15:03:17 	 -0.273438 	  -0.001953  
 15:09:41 	 -0.261719 	  -0.002930  
 15:33:15 	 -0.272461 	  -0.001953  
 15:33:17 	 -0.271484 	  -0.002930  
 15:39:41 	 -0.281250 	  -0.001953  
 16:03:15 	 -0.274414 	  -0.001953  
 16:03:17 	 -0.274414 	  -0.002930  
