  time  	  press_table  	 press_stiffback  
 00:06:08 	 -0.009766 	  -0.002930  
  time  	  press_table  	 press_stiffback  
 00:23:30 	 -0.009766 	  -0.002930  
 00:36:08 	 -0.008789 	  -0.002930  
 00:53:30 	 -0.008789 	  -0.003906  
 01:06:08 	 -0.009766 	  -0.003906  
 01:23:30 	 -0.009766 	  -0.003906  
 01:36:08 	 -0.008789 	  -0.003906  
 01:53:30 	 -0.009766 	  -0.002930  
 02:06:08 	 -0.008789 	  -0.002930  
 02:23:30 	 -0.008789 	  -0.002930  
 02:36:08 	 -0.008789 	  -0.003906  
 02:53:30 	 -0.009766 	  -0.003906  
 03:06:08 	 -0.009766 	  -0.003906  
 03:23:30 	 -0.010742 	  -0.003906  
 03:36:08 	 -0.008789 	  -0.003906  
 03:53:30 	 -0.008789 	  -0.003906  
 04:06:08 	 -0.009766 	  -0.002930  
 04:23:30 	 -0.009766 	  -0.003906  
 04:36:08 	 -0.008789 	  -0.002930  
 04:53:30 	 -0.009766 	  -0.002930  
 05:06:08 	 -0.008789 	  -0.002930  
 05:23:30 	 -0.008789 	  -0.003906  
 05:36:08 	 -0.008789 	  -0.002930  
 05:53:30 	 -0.009766 	  -0.002930  
 06:06:08 	 -0.008789 	  -0.002930  
 06:23:30 	 -0.008789 	  -0.001953  
 06:36:08 	 -0.008789 	  -0.003906  
 06:53:30 	 -0.009766 	  -0.003906  
 07:06:08 	 -0.009766 	  -0.003906  
 07:23:30 	 -0.009766 	  -0.003906  
 07:36:08 	 -0.008789 	  -0.003906  
 07:53:30 	 -0.009766 	  -0.002930  
 08:06:08 	 -0.009766 	  -0.003906  
 08:23:30 	 -0.009766 	  -0.003906  
 08:36:08 	 -0.009766 	  -0.003906  
 08:53:30 	 -0.009766 	  -0.003906  
 09:06:08 	 -0.008789 	  -0.003906  
 09:23:30 	 -0.008789 	  -0.002930  
 09:36:08 	 -0.008789 	  -0.003906  
 09:53:30 	 -0.008789 	  -0.002930  
 10:06:08 	 -0.008789 	  -0.002930  
 10:23:30 	 -0.008789 	  -0.002930  
 10:36:08 	 -0.008789 	  -0.003906  
 10:53:30 	 -0.010742 	  -0.002930  
 11:06:08 	 -0.008789 	  -0.002930  
 11:23:30 	 -0.008789 	  -0.002930  
 11:36:08 	 -0.008789 	  -0.002930  
 11:53:30 	 -0.008789 	  -0.296875  
 12:06:08 	 -0.009766 	  -0.349609  
 12:23:30 	 -0.008789 	  -0.372070  
 12:36:08 	 -0.010742 	  -0.385742  
 12:53:30 	 -0.008789 	  -0.372070  
 13:06:08 	 -0.008789 	  -0.384766  
 13:23:30 	 -0.009766 	  -0.370117  
 13:36:08 	 -0.009766 	  -0.384766  
 13:53:30 	 -0.009766 	  -0.369141  
 14:06:08 	 -0.008789 	  -0.386719  
 14:23:30 	 -0.009766 	  -0.379883  
 14:36:08 	 -0.008789 	  -0.371094  
 14:53:30 	 -0.008789 	  -0.368164  
 15:06:08 	 -0.008789 	  -0.371094  
 15:23:30 	 -0.009766 	  -0.002930  
 15:36:08 	 -0.008789 	  -0.002930  
 15:53:30 	 -0.009766 	  -0.003906  
 16:06:08 	 -0.007812 	  -0.002930  
 16:23:30 	 -0.008789 	  -0.003906  
 16:36:08 	 -0.009766 	  -0.002930  
 16:53:30 	 -0.008789 	  -0.002930  
 17:06:08 	 -0.008789 	  -0.002930  
 17:23:30 	 -0.009766 	  -0.002930  
 17:36:08 	 -0.008789 	  -0.002930  
 17:53:30 	 -0.008789 	  -0.002930  
 18:06:08 	 -0.009766 	  -0.002930  
 18:23:30 	 -0.008789 	  -0.001953  
 18:36:08 	 -0.008789 	  -0.002930  
 18:53:30 	 -0.008789 	  -0.002930  
 19:06:08 	 -0.009766 	  -0.002930  
 19:23:30 	 -0.009766 	  -0.002930  
 19:36:08 	 -0.009766 	  -0.001953  
 19:53:30 	 -0.009766 	  -0.003906  
 20:06:08 	 -0.009766 	  -0.002930  
 20:23:30 	 -0.008789 	  -0.002930  
 20:36:08 	 -0.008789 	  -0.002930  
 20:53:30 	 -0.008789 	  -0.003906  
 21:06:08 	 -0.008789 	  -0.002930  
 21:23:30 	 -0.009766 	  -0.003906  
 21:36:08 	 -0.008789 	  -0.002930  
 21:53:30 	 -0.009766 	  -0.002930  
 22:06:08 	 -0.009766 	  -0.002930  
 22:23:30 	 -0.009766 	  -0.002930  
 22:36:08 	 -0.009766 	  -0.003906  
 22:53:30 	 -0.008789 	  -0.002930  
 23:06:08 	 -0.008789 	  -0.003906  
 23:23:30 	 -0.008789 	  -0.002930  
 23:36:08 	 -0.008789 	  -0.002930  
 23:53:30 	 -0.009766 	  -0.002930  
