 0 	 0 	 -9.995000 	 5999.908447 	 0.011700 	 18.824074 	 19.493866  
 8 	 0 	 -9.995000 	 5999.908447 	 0.010900 	 54.544622 	 89.998627  
 16 	 0 	 -9.995000 	 44.677734 	 0.012000 	 18.790783 	 19.521332  
 16 	 100 	 -9.995000 	 44.677734 	 0.031700 	 18.807429 	 19.532318  
 8 	 100 	 -9.995000 	 5999.908447 	 0.030000 	 18.820745 	 19.515839  
 0 	 100 	 -9.995000 	 3064.453125 	 0.030000 	 18.824074 	 19.510345  
 0 	 200 	 -9.990000 	 3105.102539 	 0.027000 	 18.794112 	 19.471893  
 8 	 200 	 -9.990000 	 5999.908447 	 0.027800 	 18.767478 	 19.449921  
 16 	 200 	 -9.990000 	 43.579102 	 0.030900 	 18.807429 	 19.455414  
 16 	 300 	 -9.990000 	 43.579102 	 0.030000 	 18.800770 	 19.482880  
 8 	 300 	 -9.990000 	 5999.908447 	 0.027800 	 18.824074 	 19.444427  
 0 	 300 	 -9.990000 	 3060.058594 	 0.027800 	 18.790783 	 19.449921  
 0 	 400 	 -9.990000 	 3068.847656 	 0.027000 	 18.804099 	 19.427948  
 8 	 400 	 -9.990000 	 5999.908447 	 0.022000 	 18.790783 	 19.416962  
 16 	 400 	 -9.990000 	 43.579102 	 0.020000 	 18.784124 	 19.405975  
 16 	 500 	 -9.995000 	 44.311523 	 -0.022800 	 18.760820 	 19.400482  
 8 	 500 	 -9.995000 	 5999.908447 	 -0.012800 	 18.784124 	 19.405975  
 0 	 500 	 -9.995000 	 3119.384766 	 0.000000 	 18.810758 	 19.389496  
 0 	 600 	 -9.995000 	 3170.654297 	 0.029100 	 18.774137 	 19.444427  
 8 	 600 	 -9.995000 	 5999.908447 	 0.017800 	 18.804099 	 19.422455  
 16 	 600 	 -9.995000 	 43.945312 	 0.011700 	 18.764149 	 19.400482  
 16 	 700 	 -9.995000 	 43.945312 	 0.039100 	 18.800770 	 19.394989  
 8 	 700 	 -9.995000 	 5999.908447 	 0.040900 	 18.797441 	 19.416962  
 0 	 700 	 -9.995000 	 3133.666992 	 0.047800 	 18.797441 	 19.405975  
 0 	 800 	 -9.995000 	 3158.935547 	 0.030200 	 18.827404 	 19.384003  
 8 	 800 	 -9.995000 	 5999.908447 	 0.027000 	 18.810758 	 19.389496  
 16 	 800 	 -9.995000 	 45.043945 	 0.027000 	 18.784124 	 19.384003  
 16 	 900 	 -9.990000 	 43.212891 	 0.020000 	 18.784124 	 19.405975  
 8 	 900 	 -9.990000 	 5999.908447 	 0.018400 	 18.797441 	 19.438934  
 0 	 900 	 -9.990000 	 3205.810547 	 0.020900 	 18.750832 	 19.433441  
 0 	 1000 	 -9.990000 	 3097.778320 	 0.012800 	 18.794112 	 19.460907  
 8 	 1000 	 -9.990000 	 5999.908447 	 0.011700 	 18.804099 	 19.427948  
 16 	 1000 	 -9.990000 	 44.677734 	 0.012800 	 18.764149 	 19.433441  
 16 	 1100 	 -9.990000 	 1245.025635 	 0.023400 	 18.784124 	 19.444427  
 8 	 1100 	 -9.990000 	 1076.110840 	 0.022500 	 18.807429 	 19.427948  
 0 	 1100 	 -9.990000 	 2955.596924 	 0.022000 	 18.804099 	 19.438934  
