  -0.210000 	 -0.140000 	 -0.010000 	 21.040483 	 20.596591 	 0.000000  
  -0.210000 	 -0.140000 	 -0.010000 	 21.040483 	 20.685369 	 0.000000  
  -0.210000 	 -0.140000 	 -0.010000 	 21.040483 	 20.685369 	 0.000000  
  -0.210000 	 -0.140000 	 -0.010000 	 21.040483 	 20.685369 	 0.000000  
  -0.210000 	 -0.140000 	 -0.010000 	 21.040483 	 20.685369 	 0.000000  
  -0.210000 	 -0.140000 	 -0.010000 	 21.129261 	 20.685369 	 0.000000  
  -0.210000 	 -0.140000 	 -0.010000 	 21.040483 	 20.774148 	 0.000000  
  -0.210000 	 -0.140000 	 -0.010000 	 21.040483 	 20.685369 	 0.000000  
  -0.210000 	 -0.140000 	 -0.010000 	 20.951705 	 20.685369 	 0.000000  
  -0.210000 	 -0.140000 	 -0.010000 	 20.951705 	 20.774148 	 0.000000  
  -0.210000 	 -0.140000 	 -0.010000 	 21.040483 	 20.774148 	 0.000000  
  -0.210000 	 -0.140000 	 -0.010000 	 20.951705 	 20.774148 	 0.000000  
  -0.210000 	 -0.140000 	 -0.010000 	 21.040483 	 20.685369 	 0.000000  
  -0.210000 	 -0.140000 	 -0.010000 	 21.040483 	 20.685369 	 0.000000  
  -0.210000 	 -0.140000 	 -0.010000 	 21.040483 	 20.685369 	 0.000000  
  -0.210000 	 -0.140000 	 -0.010000 	 21.040483 	 20.774148 	 0.000000  
  -0.210000 	 -0.140000 	 -0.010000 	 20.951705 	 20.685369 	 0.000000  
  -0.210000 	 -0.140000 	 -0.010000 	 21.040483 	 20.685369 	 0.000000  
  -0.210000 	 -0.140000 	 -0.010000 	 20.951705 	 20.685369 	 0.000000  
  -0.210000 	 -0.140000 	 -0.010000 	 21.040483 	 20.685369 	 0.000000  
