  503.450012 	 -246.199997 	 95.224998 	 -1.086981 	 
  508.750000 	 -286.390015 	 95.224998 	 -1.086981 	 
  508.750000 	 -326.559998 	 95.224998 	 -1.089148 	 
  508.750000 	 -366.950012 	 95.224998 	 -1.086981 	 
  508.755005 	 -407.329987 	 95.224998 	 -1.089148 	 
  508.755005 	 -447.589996 	 95.224998 	 -1.089148 	 
  508.755005 	 -487.790009 	 95.224998 	 -1.086981 	 
  508.755005 	 -528.099976 	 95.224998 	 -1.089148 	 
  508.755005 	 -568.525024 	 95.224998 	 -1.086981 	 
  508.755005 	 -607.229980 	 95.224998 	 -1.086981 	 
  508.755005 	 -647.380005 	 95.224998 	 -1.086981 	 
  508.755005 	 -687.804993 	 95.224998 	 -1.086981 	 
  508.755005 	 -728.140015 	 95.224998 	 -1.089148 	 
  508.755005 	 -768.440002 	 95.224998 	 -1.086981 	 
  508.755005 	 -808.594971 	 95.224998 	 -1.086981 	 
  525.224976 	 -834.244995 	 94.144997 	 -1.086981 	 
  588.909973 	 -714.655029 	 91.220001 	 -1.086981 	 
  588.909973 	 -593.549988 	 91.220001 	 -1.089148 	 
  588.909973 	 -472.704987 	 91.224998 	 -1.089148 	 
  588.909973 	 -356.144989 	 91.224998 	 -1.086981 	 
  662.875000 	 -187.309998 	 88.500000 	 -1.086981 	 
  662.039978 	 -187.309998 	 88.500000 	 -1.084814 	 
