  12.860000 	 0.000000 	 105.019997 	 -1.516129 	 
  123.355003 	 0.000000 	 105.019997 	 -1.516129 	 
  230.789993 	 0.000000 	 105.019997 	 -0.410372 	 
  342.779999 	 0.000000 	 105.019997 	 -0.395141 	 
  454.545013 	 0.000000 	 105.019997 	 1.039601 	 
  562.015015 	 0.000000 	 105.019997 	 -0.422557 	 
  673.984985 	 0.000000 	 105.019997 	 -0.413418 	 
  781.405029 	 0.000000 	 105.019997 	 -0.401233 	 
  893.284973 	 0.000000 	 105.019997 	 -0.364679 	 
  993.900024 	 0.000000 	 105.019997 	 -0.410372 	 
