  393.464996 	 -335.864990 	 103.214996 	 -1.086981 	 
  398.714996 	 -376.329987 	 103.214996 	 -1.089148 	 
  398.714996 	 -416.690002 	 103.220001 	 -1.086981 	 
  398.714996 	 -456.924988 	 103.220001 	 -1.089148 	 
  398.714996 	 -497.114990 	 103.214996 	 -1.086981 	 
  398.714996 	 -537.544983 	 103.214996 	 -1.089148 	 
  398.714996 	 -577.844971 	 103.214996 	 -1.086981 	 
  398.714996 	 -618.030029 	 103.214996 	 -1.086981 	 
  398.714996 	 -656.789978 	 103.214996 	 -1.086981 	 
  398.720001 	 -697.190002 	 103.214996 	 -1.089148 	 
  398.720001 	 -737.505005 	 103.214996 	 -1.086981 	 
  398.720001 	 -777.710022 	 103.214996 	 -1.089148 	 
  398.720001 	 -817.909973 	 103.214996 	 -1.086981 	 
  398.720001 	 -858.409973 	 103.214996 	 -1.086981 	 
  398.720001 	 -898.659973 	 103.214996 	 -1.089148 	 
  415.209991 	 -923.739990 	 102.129997 	 -1.084814 	 
  478.885010 	 -803.830017 	 99.260002 	 -1.086981 	 
  478.885010 	 -683.145020 	 99.220001 	 -1.086981 	 
  478.885010 	 -562.445007 	 99.220001 	 -1.089148 	 
  478.885010 	 -445.839996 	 99.224998 	 -1.086981 	 
  553.380005 	 -273.350006 	 96.385002 	 -1.089148 	 
  558.789978 	 -210.585007 	 95.224998 	 -1.086981 	 
