  14.150000 	 0.000000 	 105.059998 	 -1.513082 	 
  120.089996 	 0.000000 	 105.059998 	 -1.516129 	 
  227.570007 	 0.000000 	 105.059998 	 -0.337264 	 
  334.934998 	 0.000000 	 105.059998 	 1.039601 	 
  446.885010 	 0.000000 	 105.059998 	 1.039601 	 
  554.304993 	 0.000000 	 105.059998 	 -1.516129 	 
  661.679993 	 0.000000 	 105.059998 	 -0.358587 	 
  769.229980 	 0.000000 	 105.059998 	 -0.340310 	 
  876.650024 	 0.000000 	 105.059998 	 -0.340310 	 
  983.375000 	 0.000000 	 105.059998 	 -0.352495 	 
  999.119995 	 0.000000 	 105.059998 	 -0.349449 	 
  999.119995 	 0.000000 	 105.059998 	 -0.349449 	 
