  18.365000 	 0.000000 	 105.055000 	 -1.513082 	 
  125.775002 	 0.000000 	 105.059998 	 -1.516129 	 
  233.164993 	 0.000000 	 105.059998 	 -0.364679 	 
  340.649994 	 0.000000 	 105.059998 	 1.039601 	 
  452.450012 	 0.000000 	 105.059998 	 1.036555 	 
  559.890015 	 0.000000 	 105.059998 	 -1.516129 	 
  667.429993 	 0.000000 	 105.059998 	 -0.346402 	 
  774.784973 	 0.000000 	 105.059998 	 -0.340310 	 
  886.705017 	 0.000000 	 105.059998 	 -0.331172 	 
  988.974976 	 0.000000 	 105.059998 	 -0.343356 	 
