  319.265015 	 -267.390015 	 0.930000 	 1.056333 	 
  388.339996 	 -336.730011 	 0.930000 	 0.923348 	 
  388.334991 	 -406.470001 	 0.935000 	 0.724926 	 
  388.339996 	 -475.975006 	 0.935000 	 0.752367 	 
  388.339996 	 -545.635010 	 0.930000 	 0.724926 	 
  388.339996 	 -614.984985 	 0.930000 	 0.705928 	 
  388.339996 	 -684.645020 	 0.930000 	 0.756589 	 
  388.339996 	 -754.255005 	 0.930000 	 0.929681 	 
  388.339996 	 -823.695007 	 0.930000 	 1.056333 	 
  400.864990 	 -884.250000 	 0.930000 	 0.965565 	 
  468.450012 	 -817.135010 	 0.930000 	 0.849467 	 
  468.450012 	 -747.645020 	 0.930000 	 0.703817 	 
  468.450012 	 -678.109985 	 0.930000 	 0.691152 	 
  468.450012 	 -608.544983 	 0.930000 	 0.701706 	 
  468.445007 	 -539.169983 	 0.930000 	 0.724926 	 
  468.445007 	 -469.290009 	 0.935000 	 0.720704 	 
  468.445007 	 -399.970001 	 0.930000 	 0.712261 	 
  479.404999 	 -326.774994 	 0.930000 	 0.872687 	 
  548.354980 	 -396.554993 	 0.935000 	 0.731259 	 
  548.354980 	 -465.940002 	 0.935000 	 0.714372 	 
  548.354980 	 -535.604980 	 0.930000 	 0.714372 	 
  548.354980 	 -605.155029 	 0.930000 	 0.720704 	 
  548.359985 	 -674.590027 	 0.930000 	 0.722815 	 
  548.359985 	 -744.299988 	 0.930000 	 0.716482 	 
  548.359985 	 -813.734985 	 0.930000 	 0.870576 	 
  559.075012 	 -856.440002 	 0.930000 	 0.946568 	 
  628.549988 	 -786.695007 	 0.930000 	 0.822026 	 
  628.549988 	 -717.405029 	 0.930000 	 0.712261 	 
  628.549988 	 -647.505005 	 0.930000 	 0.714372 	 
  628.549988 	 -578.125000 	 0.930000 	 0.722815 	 
  628.549988 	 -508.575012 	 0.930000 	 0.714372 	 
  628.549988 	 -438.940002 	 0.935000 	 0.724926 	 
  628.549988 	 -369.399994 	 0.930000 	 0.819915 	 
  639.734985 	 -356.700012 	 0.930000 	 0.853689 	 
  708.559998 	 -426.420013 	 0.935000 	 0.714372 	 
  708.554993 	 -495.790009 	 0.935000 	 0.786141 	 
  708.559998 	 -565.494995 	 0.930000 	 0.743924 	 
  708.559998 	 -634.934998 	 0.930000 	 0.714372 	 
  708.559998 	 -704.650024 	 0.930000 	 0.750256 	 
  708.559998 	 -774.099976 	 0.930000 	 0.746035 	 
