 2064 	 382 	 -11.995000 	 4380.157471 	 -0.179400 	 20.782471 	 21.883392  
 2015 	 373 	 -11.995000 	 4270.660400 	 -0.170900 	 20.789129 	 21.883392  
 1966 	 364 	 -11.995000 	 4403.961182 	 -0.175900 	 20.822421 	 21.894379  
 1917 	 355 	 -11.995000 	 4418.243408 	 -0.178400 	 20.719216 	 21.894379  
 1868 	 346 	 -11.995000 	 3545.379639 	 -0.177800 	 20.815763 	 21.905365  
 1819 	 337 	 -11.995000 	 3557.098389 	 -0.187800 	 20.799117 	 21.899872  
 1770 	 328 	 -11.995000 	 3561.126709 	 -0.201900 	 20.835738 	 21.910858  
 1721 	 319 	 -11.995000 	 3592.620850 	 -0.204800 	 20.815763 	 21.943817  
 1672 	 310 	 -11.995000 	 4416.778564 	 -0.210900 	 20.782471 	 21.949310  
 1623 	 301 	 -11.995000 	 4440.216064 	 -0.202800 	 20.815763 	 21.965790  
 1574 	 292 	 -11.995000 	 4430.328369 	 -0.186900 	 20.769154 	 21.998749  
 1525 	 283 	 -11.995000 	 4410.552979 	 -0.175900 	 20.812433 	 21.987762  
 1476 	 274 	 -11.995000 	 3706.878662 	 -0.175900 	 20.765825 	 21.982269  
 1427 	 265 	 -11.995000 	 3599.212646 	 -0.189400 	 20.809104 	 21.976776  
 1378 	 256 	 -11.995000 	 3581.634521 	 -0.194400 	 20.839067 	 21.971283  
 1329 	 247 	 -11.995000 	 3557.830811 	 -0.208400 	 20.795787 	 21.960297  
 1280 	 238 	 -11.995000 	 3615.325928 	 -0.274400 	 20.735862 	 21.987762  
 1231 	 229 	 -11.995000 	 4409.820557 	 -0.214400 	 20.789129 	 22.031708  
 1182 	 220 	 -11.995000 	 4403.961182 	 -0.202800 	 20.852384 	 22.020721  
 1133 	 211 	 -11.995000 	 4411.285400 	 -0.196900 	 20.799117 	 22.081146  
 1084 	 202 	 -11.995000 	 4386.383057 	 -0.194400 	 20.819092 	 22.075653  
 1035 	 193 	 -11.995000 	 3629.241943 	 -0.195900 	 20.802446 	 22.086639  
 986 	 184 	 -11.995000 	 3557.830811 	 -0.204100 	 20.805775 	 22.097626  
 937 	 175 	 -11.995000 	 3568.817139 	 -0.190900 	 20.809104 	 22.141571  
 888 	 166 	 -12.000000 	 3572.845459 	 -0.209800 	 20.735862 	 22.141571  
 839 	 157 	 -12.000000 	 3580.902100 	 -0.255900 	 20.772483 	 22.114105  
 790 	 148 	 -12.000000 	 4415.679932 	 -0.234400 	 20.829079 	 22.108612  
 741 	 139 	 -12.000000 	 4391.510010 	 -0.225200 	 20.775812 	 22.114105  
 692 	 130 	 -12.000000 	 4377.593994 	 -0.220900 	 20.765825 	 22.081146  
 643 	 121 	 -12.000000 	 4403.228760 	 -0.219400 	 20.822421 	 22.070160  
 594 	 112 	 -12.000000 	 3702.850342 	 -0.216900 	 20.829079 	 22.064667  
 545 	 103 	 -12.000000 	 3577.606201 	 -0.218400 	 20.815763 	 22.064667  
 496 	 94 	 -12.000000 	 3592.620850 	 -0.224100 	 20.805775 	 22.064667  
 447 	 85 	 -12.000000 	 3581.268311 	 -0.220900 	 20.805775 	 22.075653  
 398 	 76 	 -12.000000 	 3454.925537 	 -0.222800 	 20.819092 	 22.075653  
 349 	 67 	 -12.000000 	 4395.904541 	 -0.217800 	 20.845725 	 22.070160  
 300 	 58 	 -12.000000 	 4396.636963 	 -0.203400 	 20.779142 	 22.075653  
 251 	 49 	 -12.000000 	 4380.157471 	 -0.195900 	 20.775812 	 22.064667  
 202 	 40 	 -12.000000 	 4392.608643 	 -0.199800 	 20.842396 	 22.053680  
 153 	 31 	 -12.000000 	 3593.353271 	 -0.198400 	 20.775812 	 22.070160  
 104 	 22 	 -12.000000 	 3573.211670 	 -0.195900 	 20.775812 	 22.103119  
 55 	 13 	 -12.000000 	 3609.466553 	 -0.207800 	 20.829079 	 22.103119  
 6 	 4 	 -12.000000 	 3609.466553 	 -0.210000 	 20.829079 	 22.103119  
