  465.109985 	 -306.679993 	 81.209999 	 -1.089148 	 
  470.350006 	 -376.394989 	 81.209999 	 -1.086981 	 
  470.350006 	 -445.904999 	 81.209999 	 -1.089148 	 
  470.350006 	 -515.494995 	 81.209999 	 -1.086981 	 
  470.350006 	 -585.119995 	 81.209999 	 -1.086981 	 
  470.350006 	 -654.539978 	 81.209999 	 -1.086981 	 
  470.355011 	 -724.320007 	 81.209999 	 -1.086981 	 
  470.355011 	 -793.690002 	 81.209999 	 -1.086981 	 
  470.355011 	 -863.450012 	 81.209999 	 -1.089148 	 
  545.205017 	 -947.909973 	 81.209999 	 -1.089148 	 
  550.419983 	 -1017.684998 	 81.209999 	 -1.086981 	 
  550.419983 	 -1025.209961 	 81.209999 	 -1.086981 	 
  550.419983 	 -1025.209961 	 81.209999 	 -1.086981 	 
  550.419983 	 -1025.209961 	 81.209999 	 -1.086981 	 
  550.419983 	 -1025.209961 	 81.209999 	 -1.086981 	 
