 0 	 0 	 0.000000 	 5.493164 	 -0.000300 	 20.616011 	 21.718597  
 80 	 0 	 0.000000 	 4.394531 	 -0.006400 	 20.655961 	 21.735077  
 160 	 0 	 0.000000 	 4.028320 	 -0.008900 	 20.652632 	 21.751556  
 240 	 0 	 0.000000 	 4.760742 	 -0.943900 	 20.675937 	 21.718597  
 320 	 0 	 0.000000 	 4.394531 	 -0.006400 	 20.692583 	 21.724091  
 400 	 0 	 0.000000 	 4.394531 	 -0.014800 	 20.672607 	 21.702118  
 480 	 0 	 0.000000 	 4.760742 	 -0.012800 	 20.632657 	 21.702118  
 560 	 0 	 0.000000 	 4.394531 	 -0.012800 	 20.639316 	 21.696625  
 640 	 0 	 0.000000 	 4.760742 	 -0.003900 	 20.689253 	 21.691132  
 720 	 0 	 0.000000 	 5.126953 	 -0.003900 	 20.689253 	 21.696625  
 800 	 0 	 0.000000 	 4.760742 	 -0.001400 	 20.692583 	 21.729584  
 880 	 0 	 0.000000 	 4.394531 	 -0.010300 	 20.675937 	 21.702118  
 960 	 0 	 0.000000 	 4.028320 	 -0.005800 	 20.709229 	 21.707611  
 1040 	 0 	 0.000000 	 4.394531 	 -0.011400 	 20.652632 	 21.707611  
 1120 	 0 	 0.000000 	 4.028320 	 -0.004800 	 20.682595 	 21.718597  
 1200 	 0 	 0.000000 	 4.394531 	 -0.011400 	 20.665949 	 21.713104  
 1280 	 0 	 0.000000 	 4.760742 	 -0.003900 	 20.685924 	 21.740570  
 1360 	 0 	 0.000000 	 4.760742 	 -0.008900 	 20.675937 	 21.735077  
 1440 	 0 	 0.000000 	 4.394531 	 -0.002300 	 20.662620 	 21.724091  
 1520 	 0 	 0.000000 	 4.394531 	 -0.010300 	 20.709229 	 21.691132  
 1600 	 0 	 -2.980000 	 1.464844 	 -0.943900 	 21.201949 	 21.696625  
 1680 	 0 	 -2.980000 	 1.464844 	 -0.943900 	 21.191961 	 21.713104  
 1760 	 0 	 -2.980000 	 1.098633 	 -0.943900 	 21.175315 	 21.702118  
 1840 	 0 	 -2.980000 	 0.732422 	 -0.943900 	 21.155340 	 21.707611  
 1920 	 0 	 -2.980000 	 1.098633 	 -0.943900 	 21.175315 	 21.685638  
