 0 	 0 	 -9.995000 	 2249.359131 	 1.471900 	 20.556086 	 21.619720  
 0 	 80 	 -9.995000 	 2186.737061 	 1.485500 	 20.539440 	 21.619720  
 0 	 160 	 -9.995000 	 2163.299561 	 1.490000 	 20.576061 	 21.630707  
 0 	 240 	 -9.995000 	 2165.496826 	 1.483000 	 20.559415 	 21.630707  
 0 	 320 	 -9.990000 	 2161.834717 	 1.491900 	 20.569403 	 21.652679  
 0 	 400 	 -9.990000 	 2151.580811 	 1.498800 	 20.582719 	 21.641693  
 0 	 480 	 -9.995000 	 2174.285889 	 1.500900 	 20.539440 	 21.647186  
 0 	 560 	 -9.995000 	 2151.580811 	 1.498000 	 20.566073 	 21.647186  
 0 	 640 	 -9.995000 	 2142.791748 	 1.510900 	 20.569403 	 21.663666  
 0 	 720 	 -9.995000 	 2126.312256 	 1.520000 	 20.589378 	 21.647186  
 0 	 800 	 -9.995000 	 2142.425537 	 1.518800 	 20.542769 	 21.647186  
 0 	 880 	 -9.995000 	 2147.186279 	 1.505500 	 20.576061 	 21.652679  
 0 	 960 	 -9.990000 	 2153.411865 	 1.508400 	 20.562744 	 21.647186  
 0 	 1040 	 -9.995000 	 2146.453857 	 1.516900 	 20.559415 	 21.619720  
 0 	 1120 	 -9.995000 	 2155.242920 	 1.524400 	 20.552757 	 21.652679  
 80 	 1080 	 -9.995000 	 2158.172607 	 1.510000 	 20.572732 	 21.669159  
 80 	 1000 	 -9.995000 	 2146.453857 	 1.502700 	 20.566073 	 21.685638  
 80 	 920 	 -9.995000 	 2120.819092 	 1.518800 	 20.612682 	 21.685638  
 80 	 840 	 -9.995000 	 2125.946045 	 1.536900 	 20.576061 	 21.674652  
 80 	 760 	 -9.995000 	 2122.283936 	 1.540000 	 20.589378 	 21.658173  
 80 	 680 	 -9.995000 	 2102.142334 	 1.533000 	 20.532781 	 21.669159  
 80 	 600 	 -9.995000 	 2121.185303 	 1.529400 	 20.562744 	 21.669159  
 80 	 520 	 -9.995000 	 2125.946045 	 1.526900 	 20.576061 	 21.713104  
 80 	 440 	 -9.990000 	 2121.185303 	 1.523000 	 20.536111 	 21.685638  
 80 	 360 	 -9.990000 	 2132.537842 	 1.521900 	 20.549427 	 21.669159  
 80 	 280 	 -9.990000 	 2146.820068 	 1.511900 	 20.536111 	 21.669159  
 80 	 200 	 -9.995000 	 2146.820068 	 1.509400 	 20.529452 	 21.658173  
 80 	 120 	 -9.995000 	 2152.679443 	 1.506900 	 20.539440 	 21.663666  
 80 	 40 	 -9.995000 	 2166.229248 	 1.493000 	 20.532781 	 21.658173  
 160 	 40 	 -9.995000 	 2178.680420 	 1.509400 	 20.569403 	 21.674652  
 160 	 120 	 -9.995000 	 2138.031006 	 1.526900 	 20.572732 	 21.680145  
 160 	 200 	 -9.995000 	 2140.594482 	 1.530900 	 20.566073 	 21.680145  
 160 	 280 	 -9.990000 	 2121.185303 	 1.535500 	 20.576061 	 21.691132  
 160 	 360 	 -9.990000 	 2107.269287 	 1.543800 	 20.566073 	 21.674652  
 160 	 440 	 -9.995000 	 2110.198975 	 1.538800 	 20.549427 	 21.674652  
 160 	 520 	 -9.995000 	 2111.663818 	 1.538800 	 20.542769 	 21.663666  
 160 	 600 	 -9.995000 	 2102.142334 	 1.541900 	 20.586048 	 21.702118  
 160 	 680 	 -9.995000 	 2106.903076 	 1.548400 	 20.502819 	 21.713104  
 160 	 760 	 -9.995000 	 2105.438232 	 1.555500 	 20.552757 	 21.674652  
 160 	 840 	 -9.995000 	 2097.381592 	 1.553000 	 20.582719 	 21.674652  
 160 	 920 	 -9.995000 	 2108.734131 	 1.526900 	 20.586048 	 21.691132  
 160 	 1000 	 -9.995000 	 2151.214600 	 1.501100 	 20.579390 	 21.707611  
 160 	 1080 	 -9.995000 	 2201.385498 	 1.500900 	 20.552757 	 21.729584  
 240 	 1040 	 -9.995000 	 2159.637451 	 1.483000 	 20.562744 	 21.707611  
 240 	 960 	 -9.995000 	 2136.566162 	 1.505500 	 20.526123 	 21.713104  
 240 	 880 	 -9.995000 	 2101.776123 	 1.543000 	 20.562744 	 21.740570  
 240 	 800 	 -9.995000 	 2126.312256 	 1.560000 	 20.542769 	 21.729584  
 240 	 720 	 -9.995000 	 2121.551514 	 1.543000 	 20.559415 	 21.718597  
 240 	 640 	 -9.995000 	 2125.946045 	 1.533000 	 20.516135 	 21.729584  
 240 	 560 	 -9.995000 	 2121.185303 	 1.530900 	 20.552757 	 21.740570  
 240 	 480 	 -9.995000 	 2115.325928 	 1.533000 	 20.519465 	 21.724091  
 240 	 400 	 -9.995000 	 2097.747803 	 1.540000 	 20.576061 	 21.707611  
 240 	 320 	 -9.990000 	 2115.692139 	 1.543000 	 20.552757 	 21.713104  
 240 	 240 	 -9.995000 	 2126.312256 	 1.529400 	 20.562744 	 21.707611  
