 0 	 0 	 -60.210000 	 3.662109 	 0.028400 	 20.829079 	 21.691132  
 98 	 18 	 -60.210000 	 2.929688 	 0.280000 	 20.882346 	 21.707611  
 196 	 36 	 -60.210000 	 5.493164 	 0.510900 	 20.855713 	 21.724091  
 294 	 54 	 -60.210000 	 2.563477 	 0.691900 	 20.898992 	 21.691132  
 392 	 72 	 -60.210000 	 2.563477 	 0.863000 	 20.845725 	 21.674652  
 490 	 90 	 -60.210000 	 3.295898 	 1.042700 	 20.859042 	 21.713104  
 588 	 108 	 -60.210000 	 2.563477 	 1.199400 	 20.659291 	 21.702118  
 686 	 126 	 -60.210000 	 2.197266 	 1.331900 	 20.875688 	 21.669159  
 784 	 144 	 -60.210000 	 1.464844 	 1.416900 	 20.855713 	 21.685638  
 882 	 162 	 -60.210000 	 2.929688 	 1.486900 	 20.875688 	 21.669159  
 980 	 180 	 -60.210000 	 1.464844 	 1.538000 	 20.819092 	 21.669159  
 1078 	 198 	 -60.210000 	 4.394531 	 1.571900 	 20.882346 	 21.663666  
 1176 	 216 	 -60.210000 	 4.028320 	 1.580000 	 20.825750 	 21.636200  
 1274 	 234 	 -60.210000 	 3.662109 	 1.555500 	 20.802446 	 21.619720  
 1372 	 252 	 -60.210000 	 3.295898 	 1.499400 	 20.772483 	 21.608734  
 1470 	 270 	 -60.210000 	 1.831055 	 1.424400 	 20.859042 	 21.625214  
 1568 	 288 	 -60.205000 	 1.464844 	 1.310900 	 20.822421 	 21.619720  
 1666 	 306 	 -60.205000 	 3.295898 	 1.170900 	 20.762496 	 21.652679  
 1764 	 324 	 -60.205000 	 4.760742 	 1.011900 	 20.815763 	 21.658173  
 1862 	 342 	 -60.205000 	 3.662109 	 0.811900 	 20.829079 	 21.669159  
 1960 	 360 	 -60.205000 	 3.295898 	 0.585500 	 20.809104 	 21.658173  
 2058 	 378 	 -60.205000 	 1.831055 	 0.303000 	 20.792458 	 21.641693  
