  18.235001 	 0.000000 	 105.059998 	 -1.513082 	 
  125.919998 	 0.000000 	 105.059998 	 -1.513082 	 
  233.229996 	 0.000000 	 105.059998 	 -0.349449 	 
  345.184998 	 0.000000 	 105.059998 	 1.036555 	 
  452.674988 	 0.000000 	 105.059998 	 1.039601 	 
  559.969971 	 0.000000 	 105.059998 	 -1.513082 	 
  667.494995 	 0.000000 	 105.059998 	 -0.346402 	 
  775.030029 	 0.000000 	 105.059998 	 -0.340310 	 
  882.315002 	 0.000000 	 105.059998 	 -0.349449 	 
  986.840027 	 0.000000 	 105.059998 	 -0.343356 	 
  999.114990 	 0.000000 	 105.059998 	 -0.346402 	 
