 0 	 0 	 -10.205000 	 4.760742 	 0.225500 	 20.819092 	 21.965790  
 98 	 18 	 -10.205000 	 2.197266 	 0.118800 	 20.915638 	 21.971283  
 196 	 36 	 -10.205000 	 4.028320 	 0.043000 	 20.879017 	 21.927338  
 294 	 54 	 -10.205000 	 3.662109 	 -0.014400 	 20.849055 	 21.916351  
 392 	 72 	 -10.205000 	 4.760742 	 -0.040500 	 20.822421 	 21.894379  
 490 	 90 	 -10.205000 	 3.295898 	 -0.048000 	 20.892334 	 21.866913  
 588 	 108 	 -10.205000 	 4.760742 	 -0.058000 	 20.655961 	 21.877899  
 686 	 126 	 -10.205000 	 3.662109 	 -0.036900 	 20.799117 	 21.894379  
 784 	 144 	 -10.205000 	 2.563477 	 -0.028000 	 20.842396 	 21.894379  
 882 	 162 	 -10.205000 	 4.394531 	 -0.041100 	 20.902322 	 21.927338  
 980 	 180 	 -10.205000 	 3.295898 	 -0.050500 	 20.902322 	 21.927338  
 1078 	 198 	 -10.205000 	 2.563477 	 -0.050500 	 20.902322 	 21.927338  
 1176 	 216 	 -10.205000 	 2.563477 	 -0.040500 	 20.612682 	 21.938324  
 1274 	 234 	 -10.205000 	 1.464844 	 -0.036100 	 20.898992 	 21.927338  
 1372 	 252 	 -10.200000 	 4.394531 	 -0.044400 	 20.809104 	 21.932831  
 1470 	 270 	 -10.200000 	 2.563477 	 -0.044400 	 20.859042 	 21.932831  
 1568 	 288 	 -10.200000 	 3.662109 	 -0.039800 	 20.819092 	 21.927338  
 1666 	 306 	 -10.200000 	 4.028320 	 -0.034400 	 20.865700 	 21.905365  
 1764 	 324 	 -10.200000 	 2.563477 	 -0.019800 	 20.849055 	 21.927338  
 1862 	 342 	 -10.200000 	 2.929688 	 -0.018000 	 20.852384 	 21.910858  
 1960 	 360 	 -10.200000 	 2.197266 	 -0.010500 	 20.759166 	 21.894379  
 2058 	 378 	 -10.200000 	 2.929688 	 -0.008900 	 20.865700 	 21.910858  
