 0 	 0 	 14.285000 	 -0.444800 	 -0.001953 	 20.643625  
 0 	 100 	 14.280000 	 -0.523300 	 -0.001953 	 20.823135  
 0 	 200 	 14.280000 	 -0.532300 	 -0.000977 	 20.823135  
 0 	 300 	 14.280000 	 -0.529800 	 -0.001953 	 20.823135  
 0 	 400 	 14.285000 	 -0.522300 	 -0.002930 	 20.823135  
 0 	 500 	 14.285000 	 -0.523300 	 -0.002930 	 20.912889  
 0 	 600 	 14.280000 	 -0.509800 	 -0.002930 	 20.823135  
 0 	 700 	 14.280000 	 -0.513300 	 -0.001953 	 20.823135  
 0 	 800 	 14.280000 	 -0.512300 	 -0.001953 	 20.733380  
 0 	 900 	 14.280000 	 -0.540800 	 -0.001953 	 20.733380  
 0 	 1000 	 14.280000 	 -0.561300 	 -0.002930 	 20.733380  
 0 	 1100 	 14.280000 	 -0.579800 	 -0.001953 	 20.823135  
 0 	 1200 	 14.280000 	 -0.572300 	 -0.002930 	 20.823135  
 1 	 1200 	 14.285000 	 -0.515500 	 -0.002930 	 20.733380  
