1       25.947   18-01-2016 14:55
2       25.930   18-01-2016 14:55
3       25.923   18-01-2016 14:55
4       25.905   18-01-2016 14:55
5       25.938   18-01-2016 14:55
6       25.937   18-01-2016 14:55
7       25.933   18-01-2016 14:55
8       25.931   18-01-2016 14:55
9       25.933   18-01-2016 14:55
10       25.940   18-01-2016 14:56
11       25.946   18-01-2016 14:56
12       25.928   18-01-2016 14:56
